"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveCopy";"RunType";"WhdloadSlaveExecInstall";"WhdloadSlaveName";"EntryName";"EntrySize";"RunFile";"WhdloadSlaveExpMem";"RunDir";"WhdloadSlaveBaseMemSize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query";"ScreenshotMatch";"ScreenshotScore";"ScreenshotName";"ScreenshotFile";"ScreenshotDirectoryName"
"NoError, EmulTrap, NoDivZero, EmulPriv, ClearMem, Examine";"Flight Simulator II ? 1986 subLOGIC";"1988 subLOGIC";"whdload";"0";"Flight Simulator II";"FlightSim2&SceneryDisk14";"422982";"F\FlightSim2&SceneryDisk14\FlightSim2&SceneryDisk14.Slave";"262144";"F\FlightSim2&SceneryDisk14";"524288";"FlightSim2";"OCS/ECS";"";"";"";"";"SceneryDisk14";"flight sim 2 simulator";"Exact";"100";"flight-simulator-ii";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\f\flight-simulator-ii\screen_002.png";"flight-simulator-ii"
"NoError, EmulTrap, NoDivZero, EmulPriv, ClearMem, Examine";"Flight Simulator II ? 1986 subLOGIC";"1988 subLOGIC";"whdload";"0";"Flight Simulator II";"FlightSimulator2&Hawaiian";"393887";"F\FlightSimulator2&Hawaiian\FlightSim2&Hawaiian.Slave";"262144";"F\FlightSimulator2&Hawaiian";"524288";"FlightSimulator2";"OCS/ECS";"";"";"";"";"Hawaiian";"flight simulator 2";"Exact";"100";"flight-simulator-ii";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\f\flight-simulator-ii\screen_002.png";"flight-simulator-ii"
"NoError, EmulTrap, NoDivZero, EmulPriv, ClearMem, Examine";"Flight Simulator II ? 1986 subLOGIC";"1988 subLOGIC";"whdload";"0";"Flight Simulator II";"FlightSimulator2";"370589";"F\FlightSimulator2\FlightSimulator2.Slave";"262144";"F\FlightSimulator2";"524288";"FlightSimulator2";"OCS/ECS";"";"";"";"";"";"flight simulator 2";"Exact";"100";"flight-simulator-ii";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\f\flight-simulator-ii\screen_002.png";"flight-simulator-ii"
"Disk, NoError, EmulTrap";"Flimbo's Quest ? 1990 System 3.";"1990 System 3";"whdload";"0";"Flimbo";"FlimbosQuest";"921930";"F\FlimbosQuest\FlimbosQuest.slave";"0";"F\FlimbosQuest";"524288";"FlimbosQuest";"OCS/ECS";"";"";"";"";"";"flimbos quest flimbo";"Exact";"100";"FlimbosQuest";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\FlimbosQuest\igame.iff";"flimbosquest"
"NoError, EmulTrap, ClearMem";"The Flintstones by Grandslam/Teque (c) 1988 - 1 disk.";"1988 Grandslam";"whdload";"0";"The Flintstones";"Flintstones";"823585";"F\Flintstones\Flintstones.Slave";"0";"F\Flintstones";"524288";"Flintstones";"OCS/ECS";"";"";"";"";"";"flintstones the";"Exact";"100";"Flintstones";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\Flintstones\igame.iff";"flintstones"
"Disk, NoError, EmulTrap";"Flip-it & Magnose (c) 1989 Expanding Minds/";"";"whdload";"0";"";"Flipit&Magnose";"957259";"F\Flipit&Magnose\Flipit&Magnose.slave";"";"F\Flipit&Magnose";"528384";"Flipit&Magnose";"OCS/ECS";"";"";"";"";"";"flipit magnose";"Exact";"100";"Flipit&Magnose";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\Flipit&Magnose\igame.iff";"flipit-magnose"
"NoError, EmulPriv";"Flood by Electronic Arts/Bullfrog (c) 1990 - 1 disk.";"1990 Bullfrog";"whdload";"0";"Flood";"Flood";"917211";"F\Flood\Flood.Slave";"262144";"F\Flood";"524288";"Flood";"OCS/ECS";"";"";"";"";"";"flood";"Exact";"100";"Flood";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\Flood\igame.iff";"flood"
"NoError, EmulPriv, Examine";"Floor 13 ? 1992 P.S.I / Virgin, 2 disks";"1992 P.S.I. / Virgin";"whdload";"0";"Floor 13";"Floor13";"1272647";"F\Floor13\Floor13.Slave";"786432";"F\Floor13";"524288";"Floor13";"OCS/ECS";"";"";"";"";"";"floor 13";"Exact";"100";"Floor13";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\Floor13\igame.iff";"floor13"
"NoError, EmulTrap, ClearMem";"Escape from Colditz by Digital Magic Software (c) 1990 - 1 disk.";"1990 Digital Magic Software";"whdload";"0";"Escape from Colditz";"FluchtAusColditzDe";"912926";"F\FluchtAusColditzDe\FluchtAusColditzDe.Slave";"0";"F\FluchtAusColditzDe";"548864";"FluchtAusColditz";"OCS/ECS";"De";"";"";"";"";"flucht aus colditz escape from";"Exact";"100";"EscapeFromColditz";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\e\EscapeFromColditz\igame.iff";"escapefromcolditz"
"NoError, EmulTrap";"Scorpion ? 1989 Digital Magic Software.";"1989 Digital Magic Software ";"whdload";"0";"Scorpion / Fly Fighter";"FlyFighter";"986670";"F\FlyFighter\FlyFighter.Slave";"0";"F\FlyFighter";"524288";"FlyFighter";"OCS/ECS";"";"";"";"";"";"fly fighter scorpion";"Exact";"100";"FlyFighter";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\FlyFighter\igame.iff";"flyfighter"
"NoError, EmulTrap, NoDivZero, ClearMem";"Scorpion ? 1989 Digital Magic Software.";"1989 Digital Magic Software";"whdload";"0";"Scorpion";"FlyFighter";"986670";"F\FlyFighter\highs";"0";"F\FlyFighter";"524288";"FlyFighter";"OCS/ECS";"";"";"";"";"";"fly fighter scorpion";"Exact";"100";"FlyFighter";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\FlyFighter\igame.iff";"flyfighter"
"NoError";"Fly Harder (c) 1993 Starbyte - 2 disks/CD32.";"1993 Starbyte";"whdload";"0";"Fly Harder";"FlyHarder";"1365254";"F\FlyHarder\FlyHarder.slave";"0";"F\FlyHarder";"589824";"FlyHarder";"OCS/ECS";"";"";"";"";"";"fly harder";"Exact";"100";"FlyHarder";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\FlyHarder\igame.iff";"flyharder"
"NoError, EmulTrap, EmulPriv";"Flying Shark ? 1988 Taito, FireBird.";"1988 Taito , FireBird";"whdload";"0";"Flying Shark";"FlyingShark";"922431";"F\FlyingShark\FlyingShark.Slave";"262144";"F\FlyingShark";"589824";"FlyingShark";"OCS/ECS";"";"";"";"";"";"flying shark";"Exact";"100";"FlyingShark";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\FlyingShark\igame.iff";"flyingshark"
"NoError, EmulPriv, Examine";"Fool's Errand ? 1990 Miles Computing";"1990 Miles Computing";"whdload";"0";"Fool";"FoolsErrand";"1331856";"F\FoolsErrand\FoolsErrand.Slave";"786432";"F\FoolsErrand";"524288";"FoolsErrand";"OCS/ECS";"";"";"";"";"";"fools errand fool";"Exact";"100";"FoolsErrand";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\FoolsErrand\igame.iff";"foolserrand"
"NoError";"Footballer Of The Year 2 by Gremlin (c) 1989 - 1 disk.";"1989 Gremlin";"whdload";"0";"Footballer Of The Year 2";"FootballerOfTheYear2";"489323";"F\FootballerOfTheYear2\FootballerOfTheYear2.slave";"0";"F\FootballerOfTheYear2";"524288";"FootballerOfTheYear2";"OCS/ECS";"";"";"";"";"";"footballer of the year 2";"Exact";"100";"footballer-of-the-year-2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\footballer-of-the-year-2\screen_001.png";"footballer-of-the-year-2"
"NoError, NoDivZero, EmulPriv, ClearMem, Examine";"Football Glory ? 1994 Black Legend";"1994 Black Legend";"whdload";"0";"Football Glory (ECS)";"FootballGlory";"1216378";"F\FootballGlory\FootballGlory.Slave";"786432";"F\FootballGlory";"540672";"FootballGlory";"OCS/ECS";"";"";"";"";"";"football glory";"Exact";"100";"football-glory";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\f\football-glory\screen_002.png";"football-glory"
"NoError, EmulPriv, Examine";"Football Manager 2 ? 1988 Addictive.";"1988 Addictive";"whdload";"0";"Football Manager 2";"FootballManager2";"432007";"F\FootballManager2\FootballManager2.slave";"262144";"F\FootballManager2";"524288";"FootballManager2";"OCS/ECS";"";"";"";"";"";"football manager 2";"Exact";"100";"football-manager-2";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\football-manager-2\screen_001.png";"football-manager-2"
"NoError, EmulPriv, Examine";"Football Manager: World Cup Edition (c) 1990";"1990 Addictive";"whdload";"0";"Football Manager: World Cup Edition";"FootballManagerWCEd";"927943";"F\FootballManagerWCEd\FootballManagerWCEd.Slave";"262144";"F\FootballManagerWCEd";"524288";"FootballManagerWCEd";"OCS/ECS";"";"";"";"";"";"football manager wced world cup edition";"Exact";"100";"football-manager-wced";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\football-manager-wced\screen_001.png";"football-manager-wced"
"NoError, EmulPriv, Examine";"Football Manager: World Cup Edition (c) 1990";"1990 Addictive";"whdload";"0";"Football Manager: World Cup Edition";"FootballManagerWCEdDe";"927945";"F\FootballManagerWCEdDe\FootballManagerWCEdDe.Slave";"262144";"F\FootballManagerWCEdDe";"524288";"FootballManagerWCEd";"OCS/ECS";"De";"";"";"";"";"football manager wced world cup edition";"Exact";"100";"football-manager-wced";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\football-manager-wced\screen_001.png";"football-manager-wced"
"NoError, EmulPriv, Examine";"Forgotten Mine 1 (c) 199? Damir Arh.";"199? Damir Arh";"whdload";"0";"Forgotten Mine 1";"ForgottenMine";"654366";"F\ForgottenMine\ForgottenMine.slave";"262144";"F\ForgottenMine";"1015808";"ForgottenMine";"OCS/ECS";"";"";"";"";"";"forgotten mine 1";"Exact";"100";"forgotten-mine";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\forgotten-mine\screen_001.png";"forgotten-mine"
"EmulTrap, NoDivZero, NoKbd, ClearMem";"Forgotten World ? 1988 Arc Developments/Capcom.";"1988 Arc/Capcom";"whdload";"0";"Forgotten Worlds";"ForgottenWorlds";"1956915";"F\ForgottenWorlds\ForgottenWorlds.Slave";"0";"F\ForgottenWorlds";"524288";"ForgottenWorlds";"OCS/ECS";"";"";"";"";"";"forgotten worlds";"Exact";"100";"forgotten-worlds";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\forgotten-worlds\screen_001.png";"forgotten-worlds"
"NoError, EmulPriv, ClearMem, Examine";"Formula 1 Grand Prix (c) 1989 Cirrus Software/";"1989 Cirrus Software/Tynesoft";"whdload";"0";"Formula 1 Grand Prix";"Formula1GrandPrix";"781731";"F\Formula1GrandPrix\Formula1GrandPrix.Slave";"262144";"F\Formula1GrandPrix";"524288";"Formula1GrandPrix";"OCS/ECS";"";"";"";"";"";"formula 1 grand prix";"Exact";"100";"formula-1-grand-prix";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\formula-1-grand-prix\screen_001.png";"formula-1-grand-prix"
"NoError, EmulPriv, ClearMem, Examine";"Formula One Grand Prix (c) 1991 Microprose.";"1991 Microprose";"whdload";"0";"Formula One Grand Prix";"FormulaOneGrandPrix3Disk";"1238298";"F\FormulaOneGrandPrix3Disk\FormulaOneGrandPrix3Disk.Slave";"786432";"F\FormulaOneGrandPrix3Disk";"524288";"FormulaOneGrandPrix";"OCS/ECS";"";"";"";"3Disk";"";"formula one grand prix";"Exact";"100";"formula-one-grand-prix-3-disk";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\formula-one-grand-prix-3-disk\screen_001.png";"formula-one-grand-prix-3-disk"
"NoError, EmulPriv, ClearMem, Examine";"Formula One Grand Prix (c) 1991 Microprose.";"1991 Microprose";"whdload";"0";"Formula One Grand Prix";"FormulaOneGrandPrix4Disk";"3248633";"F\FormulaOneGrandPrix4Disk\FormulaOneGrandPrix4Disk.Slave";"786432";"F\FormulaOneGrandPrix4Disk";"524288";"FormulaOneGrandPrix";"OCS/ECS";"";"";"";"4Disk";"";"formula one grand prix";"Exact";"100";"formula-one-grand-prix-4-disk";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\formula-one-grand-prix-4-disk\screen_001.png";"formula-one-grand-prix-4-disk"
"NoError, EmulTrap, ClearMem";"Foundation's Waste ?1988 Exocet Software";"1988 Exocet Software";"whdload";"0";"Foundation";"FoundationsWaste";"876857";"F\FoundationsWaste\FoundationsWaste.Slave";"4096";"F\FoundationsWaste";"524288";"FoundationsWaste";"OCS/ECS";"";"";"";"";"";"foundations waste foundation";"Exact";"100";"foundations-waste";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\f\foundations-waste\screen_002.png";"foundations-waste"
"NoError, EmulTrap";"";"1992 Mindscape";"whdload";"0";"Legend / The four crystals of Trazere1992 Mindscape";"FourCrystalsOfTrazere";"1617623";"F\FourCrystalsOfTrazere\FourCrystalsOfTrazere.Slave";"0";"F\FourCrystalsOfTrazere";"524288";"FourCrystalsOfTrazere";"OCS/ECS";"";"";"";"";"";"four crystals of trazere legend the 1992 mindscape";"Exact";"100";"four-crystals-of-trazere";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\four-crystals-of-trazere\screen_001.png";"four-crystals-of-trazere"
"Disk";"";"";"whdload";"1024";"";"FourCrystalsOfTrazere";"1617623";"F\FourCrystalsOfTrazere\getlegendsavedisk.slave";"";"F\FourCrystalsOfTrazere";"524288";"FourCrystalsOfTrazere";"OCS/ECS";"";"";"";"";"";"four crystals of trazere";"Exact";"100";"four-crystals-of-trazere";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\four-crystals-of-trazere\screen_001.png";"four-crystals-of-trazere"
"NoError, ClearMem, Examine";"Kick Off ? 1989 ANCO";"1989 ANCO";"whdload";"0";"Kick Off";"FrancoBaresiWorldCupIt";"368893";"F\FrancoBaresiWorldCupIt\FrancoBaresiWorldCupIt.Slave";"4096";"F\FrancoBaresiWorldCupIt";"524288";"FrancoBaresiWorldCup";"OCS/ECS";"It";"";"";"";"";"franco baresi world cup kick off";"Exact";"100";"franco-baresi-world-cup-kick-off";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Lemon Amiga\f\franco-baresi-world-cup-kick-off\screen_007.png";"franco-baresi-world-cup-kick-off"
"NoError, EmulTrap, ClearMem";"Frankenstein by Zeppelin (c) 1992 - 1 disk.";"1992 Zeppelin";"whdload";"0";"Frankenstein";"Frankenstein";"833476";"F\Frankenstein\Frankenstein.slave";"0";"F\Frankenstein";"524288";"Frankenstein";"OCS/ECS";"";"";"";"";"";"frankenstein";"Exact";"100";"Frankenstein";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\Frankenstein\igame.iff";"frankenstein"
"NoError, EmulPriv, ClearMem, Examine";"Franko ? 1994 World Software.";"1994 World Software";"whdload";"0";"Franko: The Crazy Revenge!";"FrankoCensoredPl";"2278150";"F\FrankoCensoredPl\FrankoCensoredPl.slave";"786432";"F\FrankoCensoredPl";"524288";"Franko";"OCS/ECS";"Pl";"";"";"Censored";"";"franko the crazy revenge";"Exact";"100";"franko-the-crazy-revenge";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\f\franko-the-crazy-revenge\screen_002.png";"franko-the-crazy-revenge"
"NoError, EmulPriv, ClearMem, Examine";"Franko ? 1994 World Software.";"1994 World Software";"whdload";"0";"Franko: The Crazy Revenge!";"FrankoPl";"2529413";"F\FrankoPl\FrankoPl.Slave";"786432";"F\FrankoPl";"524288";"Franko";"OCS/ECS";"Pl";"";"";"";"";"franko the crazy revenge";"Exact";"100";"franko-the-crazy-revenge";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Open Amiga Game Database\f\franko-the-crazy-revenge\screen_002.png";"franko-the-crazy-revenge"
"NoError";"FranticFreddie ? 1990 Bignonia.";"1990 Bignonia";"whdload";"0";"Frantic Freddie";"FranticFreddie";"197827";"F\FranticFreddie\FranticFreddie.Slave";"131072";"F\FranticFreddie";"524288";"FranticFreddie";"OCS/ECS";"";"";"";"";"";"frantic freddie";"Exact";"100";"FranticFreddie";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\FranticFreddie\igame.iff";"franticfreddie"
"NoError";"Freak Out by Zeret (c) 1993, from Amigo Coverdisk.";"1993 Zeret";"whdload";"0";"Freak Out";"FreakOut";"408989";"F\FreakOut\FreakOut.slave";"0";"F\FreakOut";"524288";"FreakOut";"OCS/ECS";"";"";"";"";"";"freak out";"Exact";"100";"FreakOut";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\FreakOut\igame.iff";"freakout"
"NoError, EmulPriv, Examine";"Freedom ? 1988 Coktel Vision.";"1988 Coktel Vision.";"whdload";"0";"Freedom";"Freedom";"830082";"F\Freedom\Freedom.Slave";"262144";"F\Freedom";"524288";"Freedom";"OCS/ECS";"";"";"";"";"";"freedom";"Exact";"100";"freedom";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\freedom\screen_001.png";"freedom"
"NoError, EmulPriv, Examine";"Freedom ? 1988 Coktel Vision.";"1988 Coktel Vision.";"whdload";"0";"Freedom";"FreedomDe";"832772";"F\FreedomDe\FreedomDe.Slave";"262144";"F\FreedomDe";"524288";"Freedom";"OCS/ECS";"De";"";"";"";"";"freedom";"Exact";"100";"freedom";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\freedom\screen_001.png";"freedom"
"NoError, EmulPriv, Examine";"Freedom ? 1988 Coktel Vision.";"1988 Coktel Vision.";"whdload";"0";"Freedom";"FreedomEs";"831234";"F\FreedomEs\FreedomEs.Slave";"262144";"F\FreedomEs";"524288";"Freedom";"OCS/ECS";"Es";"";"";"";"";"freedom";"Exact";"100";"freedom";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\freedom\screen_001.png";"freedom"
"NoError, EmulPriv, Examine";"Freedom ? 1988 Coktel Vision.";"1988 Coktel Vision.";"whdload";"0";"Freedom";"FreedomFr";"784928";"F\FreedomFr\FreedomFr.Slave";"262144";"F\FreedomFr";"524288";"Freedom";"OCS/ECS";"Fr";"";"";"";"";"freedom";"Exact";"100";"freedom";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Custom\freedom\screen_001.png";"freedom"
"NoError, EmulTrap";"Frenetic (c) 1991 Core Design - 2 disks.";"1991 Core Design";"whdload";"0";"Frenetic";"Frenetic";"1819594";"F\Frenetic\Frenetic.Slave";"0";"F\Frenetic";"524288";"Frenetic";"OCS/ECS";"";"";"";"";"";"frenetic";"Exact";"100";"Frenetic";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\Frenetic\igame.iff";"frenetic"
"NoError, EmulTrap, ClearMem";"Fright Night ? 1988 Microdeal";"1988 Microdeal";"whdload";"0";"Fright Night";"FrightNight";"648089";"F\FrightNight\FrightNight.Slave";"4294811648";"F\FrightNight";"524288";"FrightNight";"OCS/ECS";"";"";"";"";"";"fright night";"Exact";"100";"FrightNight";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\FrightNight\igame.iff";"frightnight"
"NoError, EmulPriv, Examine";"Frontier - Elite II ? 1993 GameTek";"1993 GameTek";"whdload";"0";"Frontier - Elite II";"Frontier";"934968";"F\Frontier\Frontier.slave";"1048576";"F\Frontier";"524288";"Frontier";"OCS/ECS";"";"";"";"";"";"frontier elite 2";"Exact";"100";"Frontier";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\Frontier\igame.iff";"frontier"
"NoError, EmulPriv, Examine";"Frontier - Elite II ? 1993 GameTek";"1993 GameTek";"whdload";"0";"Frontier - Elite II";"FrontierCz";"934970";"F\FrontierCz\FrontierCz.slave";"1048576";"F\FrontierCz";"524288";"Frontier";"OCS/ECS";"Cz";"";"";"";"";"frontier elite 2";"Exact";"100";"Frontier";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\Frontier\igame.iff";"frontier"
"NoError, EmulPriv, Examine";"Frontier - Elite II ? 1993 GameTek";"1993 GameTek";"whdload";"0";"Frontier - Elite II";"FrontierDe";"938782";"F\FrontierDe\FrontierDe.slave";"1048576";"F\FrontierDe";"524288";"Frontier";"OCS/ECS";"De";"";"";"";"";"frontier elite 2";"Exact";"100";"Frontier";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\Frontier\igame.iff";"frontier"
"NoError, EmulPriv, Examine";"Frontier - Elite II ? 1993 GameTek";"1993 GameTek";"whdload";"0";"Frontier - Elite II";"FrontierFr";"939458";"F\FrontierFr\FrontierFr.slave";"1048576";"F\FrontierFr";"524288";"Frontier";"OCS/ECS";"Fr";"";"";"";"";"frontier elite 2";"Exact";"100";"Frontier";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\Frontier\igame.iff";"frontier"
"EmulTrap, EmulTrapV";"";"1988 Mikro-Gen";"whdload";"0";"Frost Byte";"FrostByte";"276772";"F\FrostByte\FrostByte.Slave";"0";"F\FrostByte";"524288";"FrostByte";"OCS/ECS";"";"";"";"";"";"frost byte";"Exact";"100";"FrostByte";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGameUpdatePackTroelsDK\IFF 320x256 - Interlaced\IFF\F\FrostByte\igame.iff";"frostbyte"
"Disk, NoError, EmulTrap, NoKbd, ClearMem";"Full Contact ? 1991 Team 17.";"1990 Team 17";"whdload";"0";"Full Contact";"FullContact";"1818084";"F\FullContact\FullContact.slave";"0";"F\FullContact";"524288";"FullContact";"OCS/ECS";"";"";"";"";"";"full contact";"Exact";"100";"FullContact";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\FullContact\igame.iff";"fullcontact"
"Disk, NoError, EmulTrap, EmulPriv";"Full Metal Planete ? 1990 Infogrames/Data East.";"1990 Hitec Productions";"whdload";"0";"Full Metal Planete";"FullMetalPlaneteFiles";"1576213";"F\FullMetalPlaneteFiles\FullMetalPlaneteFiles.Slave";"290816";"F\FullMetalPlaneteFiles";"499712";"FullMetalPlanete";"OCS/ECS";"";"";"";"Files";"";"full metal planete";"Exact";"100";"FullMetalPlanete";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\FullMetalPlanete\igame.iff";"fullmetalplanete"
"Disk, NoError, EmulTrap, EmulPriv";"Full Metal Planete ? 1990 Infogrames/Data East.";"1990 Hitec Productions";"whdload";"0";"Full Metal Planete";"FullMetalPlaneteImage";"1872238";"F\FullMetalPlaneteImage\FullMetalPlaneteImage.Slave";"290816";"F\FullMetalPlaneteImage";"499712";"FullMetalPlanete";"OCS/ECS";"";"";"";"Image";"";"full metal planete";"Exact";"100";"FullMetalPlanete";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\FullMetalPlanete\igame.iff";"fullmetalplanete"
"Disk, NoError, EmulTrap, EmulPriv";"Full Metal Planete ? 1990 Infogrames/Data East.";"1990 Hitec Productions";"whdload";"0";"Full Metal Planete";"FullMetalPlaneteNTSCFiles";"1589544";"F\FullMetalPlaneteNTSCFiles\FullMetalPlaneteNTSCFiles.Slave";"290816";"F\FullMetalPlaneteNTSCFiles";"499712";"FullMetalPlanete";"OCS/ECS";"";"";"";"Files,NTSC";"";"full metal planete";"Exact";"100";"FullMetalPlanete";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\iGame_Gameplay_Shots_256\f\FullMetalPlanete\igame.iff";"fullmetalplanete"
