"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveCopy";"RunType";"WhdloadSlaveExecInstall";"WhdloadSlaveName";"EntryName";"EntrySize";"RunFile";"WhdloadSlaveExpMem";"RunDir";"WhdloadSlaveBaseMemSize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation"
"Disk, NoError";"Ice ? 1991 Silents (1 disk)";"1991 Silents";"whdload";"0";"Ice";"Ice";"907667";"I\Ice\Ice.slave";"0";"I\Ice";"528384";"Ice";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Ilex ? 1994 Mystic - 1 disk";"1994 Mystic";"whdload";"0";"Ilex";"IlexAGA";"918270";"I\IlexAGA\IlexAGA.Slave";"0";"I\IlexAGA";"2097152";"Ilex";"AGA";"";"";"";"";""
"NoError, NoDivZero, Req68020, ReqAGA, ClearMem";"Ilyad ? 1994 Alcatraz";"1994 Alcatraz";"whdload";"0";"Ilyad";"IlyadAGA";"3224922";"I\IlyadAGA\IlyadAGA.Slave";"2809856";"I\IlyadAGA";"1724416";"Ilyad";"AGA";"";"";"";"";""
"NoError";"Impulse 2 ? 1993 Tilt - 2 disks";"1993 Tilt";"whdload";"0";"Impulse 2";"Impulse2";"1818005";"I\Impulse2\Impulse2.Slave";"0";"I\Impulse2";"1048576";"Impulse2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Infinite Dreams ? 1992 Lunatics.";"1992 Lunatics";"whdload";"0";"Infinite Dreams";"InfiniteDreamsLunatics";"2722368";"I\InfiniteDreamsLunatics\InfiniteDreamsLunatics.Slave";"0";"I\InfiniteDreamsLunatics";"524288";"InfiniteDreamsLunatics";"OCS/ECS";"";"";"";"";""
"Disk, NoError";"In Full Affect ? 199x Wildfire.";"199? Wildfire";"whdload";"0";"In Full Affect";"InFullAffect";"910401";"I\InFullAffect\InFullAffect.Slave";"0";"I\InFullAffect";"524288";"InFullAffect";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Innership ? 1990 Pussy.";"1990 Pussy";"whdload";"0";"Innership";"InnershipPussy";"919142";"I\InnershipPussy\InnershipPussy.slave";"0";"I\InnershipPussy";"524288";"InnershipPussy";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, NoDivZero, ClearMem";"Innervision ? 1992 Dreamdealers";"1992 Dreamdealers";"whdload";"0";"Innervision";"Innervision";"276500";"I\Innervision\Innervision.Slave";"4096";"I\Innervision";"524288";"Innervision";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Inspiration is Gone ? 1991 Kefrens.";"1991 Kefrens";"whdload";"0";"Inspiration is Gone";"InspirationIsGone";"57897";"I\InspirationIsGone\InspirationIsGone.Slave";"0";"I\InspirationIsGone";"524288";"InspirationIsGone";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Inspiration Is None ? 1991 Anarchy";"1991 Anarchy";"whdload";"0";"Inspiration is none";"InspirationIsNone";"328235";"I\InspirationIsNone\InspirationIsNone.Slave";"4096";"I\InspirationIsNone";"524288";"InspirationIsNone";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Interference (c) 1993 Sanity.";"1993 Sanity";"whdload";"0";"Interference";"Interference";"494976";"I\Interference\Interference.Slave";"0";"I\Interference";"1048576";"Interference";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Interspace ? 1991 Phenomena.";"Phenomena 1991";"whdload";"0";"Interspace";"Interspace";"906931";"I\Interspace\Interspace.Slave";"0";"I\Interspace";"524288";"Interspace";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"In The Kitchen ? 1992 Anarchy.";"1992 Anarchy";"whdload";"0";"In The Kitchen";"InTheKitchen";"912864";"I\InTheKitchen\InTheKitchen.Slave";"32768";"I\InTheKitchen";"516096";"InTheKitchen";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Intro? Dentro? Mentro? Demo? ? 1991 The Silents.";"1991 The Silents";"whdload";"0";"Intro? Dentro? Mentro? Demo?";"IntroDentroMentroDemo";"311121";"I\IntroDentroMentroDemo\IntroDentroMentroDemo.Slave";"0";"I\IntroDentroMentroDemo";"524288";"IntroDentroMentro";"OCS/ECS";"";"";"Demo";"";""
"NoError, EmulTrap, ClearMem";"Iraq Demo by Animators (c) 1990 - 1 disk.";"1990 Animators";"whdload";"0";"Iraq";"Iraq";"703539";"I\Iraq\Iraq.slave";"262144";"I\Iraq";"524288";"Iraq";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Iraq-Demo ? 1990 Animators.";"1990 Animators";"whdload";"0";"Iraq-Demo";"IraqDemo";"717156";"I\IraqDemo\IraqDemo.Slave";"0";"I\IraqDemo";"524288";"Iraq";"OCS/ECS";"";"";"Demo";"";""
"Disk, NoError, Req68020, ReqAGA";"Iso ? 1995 Scoopex.";"1995 Scoopex";"whdload";"0";"Iso";"IsoAGA";"1810432";"I\IsoAGA\IsoAGA.slave";"1769472";"I\IsoAGA";"2015232";"Iso";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"It's Just the Beginning ? 1992 Paragon.";"1992 Paragon";"whdload";"0";"It";"ItsJustTheBeginning";"919410";"I\ItsJustTheBeginning\ItsJustTheBeginning.Slave";"0";"I\ItsJustTheBeginning";"524288";"ItsJustTheBeginning";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"I've Got The Power ? 1991 Alcatraz";"1991 Alcatraz";"whdload";"0";"I";"IveGotThePower";"922384";"I\IveGotThePower\IveGotThePower.Slave";"4096";"I\IveGotThePower";"524288";"IveGotThePower";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Jehova goes Hitech, ?1991 Voice";"1991 Voice";"whdload";"0";"- Jehova Goes Hitech -";"JehovaGoesHitech";"414974";"J\JehovaGoesHitech\JehovaGoesHitech.Slave";"0";"J\JehovaGoesHitech";"528384";"JehovaGoesHitech";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Jesterday ? 1992 Sanity.";"";"whdload";"0";"";"Jesterday";"912121";"J\Jesterday\Jesterday.slave";"";"J\Jesterday";"524288";"Jesterday";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Jesus on E's ? 1992 LSD.";"1992 LSD";"whdload";"0";"Jesus on E";"JesusOnEs";"1812823";"J\JesusOnEs\JesusOnEs.slave";"524288";"J\JesusOnEs";"524288";"JesusOn";"OCS/ECS";"Es";"";"";"";""
"NoError, Req68020, ReqAGA, ClearMem";"Jesus Was A Demomaker ? 1998 Ramses";"1998 Ramses";"whdload";"0";"Jesus was a demomaker";"JesusWasADemomakerAGA";"5237617";"J\JesusWasADemomakerAGA\JesusWasADemomakerAGA.Slave";"5214208";"J\JesusWasADemomakerAGA";"1613824";"JesusWasADemomaker";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Jiggle It ? 1992 Palace.";"1992 Palace";"whdload";"0";"Jiggle It";"JiggleIt";"924362";"J\JiggleIt\JiggleIt.Slave";"0";"J\JiggleIt";"524288";"Jiggle";"OCS/ECS";"It";"";"";"";""
"NoError, ClearMem";"The Jochen Hippel Sound Demo ?1991 Axis";"1991 Axis";"whdload";"0";"The Jochen Hippel Sound Demo";"JochenHippelSoundDemo";"925251";"J\JochenHippelSoundDemo\JochenHippelSoundDemo.Slave";"4096";"J\JochenHippelSoundDemo";"524288";"JochenHippelSound";"OCS/ECS";"";"";"Demo";"";""
"NoError, EmulTrap, ClearMem";"Joyride ? 1991 Phenomena";"1991 Phenomena";"whdload";"0";"Joyride";"Joyride";"244428";"J\Joyride\Joyride.Slave";"225280";"J\Joyride";"524288";"Joyride";"OCS/ECS";"";"";"";"";""
"NoError, EmulPriv, ClearMem, Examine";"Juggler ? 1986 Eric Graham";"1986 Eric Graham";"whdload";"0";"Juggler";"Juggler";"332015";"J\Juggler\Juggler.Slave";"262144";"J\Juggler";"524288";"Juggler";"OCS/ECS";"";"";"";"";""
"NoError";"Jukebox ? 1990 Kefrens.";"1990 Kefrens";"whdload";"0";"Jukebox";"Jukebox";"920617";"J\Jukebox\Jukebox.Slave";"0";"J\Jukebox";"524288";"Jukebox";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Jungle Mania ? 1988 Jungle Command.";"1988 Jungle Command";"whdload";"0";"Jungle Mania";"JungleMania";"921059";"J\JungleMania\JungleMania.slave";"0";"J\JungleMania";"524288";"JungleMania";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Just For Your Ears ? 1991 Zenith & Brainwave";"1991 Zenith & Brainwave";"whdload";"0";"Just For Your Ears";"Just4YourEars";"1820168";"J\Just4YourEars\Just4YourEars.Slave";"4096";"J\Just4YourEars";"524288";"Just4YourEars";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Kakburk ? 1991 Strangers.";"1991 Strangers";"whdload";"0";"Kakburk";"Kakburk";"560953";"K\Kakburk\Kakburk.Slave";"0";"K\Kakburk";"524288";"Kakburk";"OCS/ECS";"";"";"";"";""
"NoError, EmulPriv, Examine";"Kaos Theory ? 1992 Pendle Europa.";"1992 Pendle Europa";"whdload";"0";"Kaos Theory";"KaosTheory";"925570";"K\KaosTheory\KaosTheory.Slave";"786432";"K\KaosTheory";"524288";"KaosTheory";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Kefmania ? 1992 Cult.";"1992 Cult";"whdload";"0";"Kefmania";"Kefmania";"1819301";"K\Kefmania\Kefmania.Slave";"524288";"K\Kefmania";"524288";"Kefmania";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Kerygma ? 1993 Wizzcat.";"1993 Wizzcat";"whdload";"0";"Kerygma";"Kerygma";"241909";"K\Kerygma\Kerygma.Slave";"0";"K\Kerygma";"524288";"Kerygma";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Kiwi Crap (c) 1991 Reality - 1 disk. Download it at";"1991 Reality";"whdload";"0";"Kiwi Crap";"KiwiCrap";"129689";"K\KiwiCrap\KiwiCrap.Slave";"4096";"K\KiwiCrap";"524288";"KiwiCrap";"OCS/ECS";"";"";"";"";""
"NoError";"Krest Mass Leftovers ? 1992 Anarchy - 1 disk";"1992 Anarchy";"whdload";"0";"Krest Mass Leftovers";"KrestMassLeftovers";"693045";"K\KrestMassLeftovers\KrestMassLeftovers.slave";"0";"K\KrestMassLeftovers";"524288";"KrestMassLeftovers";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Kuglepolen ? 1992 Static Bytes.";"1992 Static Bytes";"whdload";"0";"Kuglepolen";"Kuglepoelen";"920840";"K\Kuglepoelen\Kuglepoelen.Slave";"524288";"K\Kuglepoelen";"524288";"Kuglepoelen";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"The Last Sun Demo ? 1989 Ackerlight";"1989 Ackerlight";"whdload";"0";"The Last Sun Demo";"LastSun";"433841";"L\LastSun\LastSun.Slave";"4294926336";"L\LastSun";"458752";"LastSun";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Legalise It 1992 Anarchy.";"1992 Anarchy";"whdload";"0";"Legalise It";"LegaliseIt";"1003784";"L\LegaliseIt\LegaliseIt.Slave";"0";"L\LegaliseIt";"524288";"Legalise";"OCS/ECS";"It";"";"";"";""
"NoError, EmulTrap";"Legalize It 2 by Anarchy (c) 1992 - 2 disks.";"1992 Anarchy";"whdload";"0";"Legalize It 2";"LegalizeIt2";"1750027";"L\LegalizeIt2\LegalizeIt2.slave";"0";"L\LegalizeIt2";"1048576";"LegalizeIt2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Legoland ? 1991 Desire.";"1991 Desire";"whdload";"0";"Legoland";"Legoland";"919996";"L\Legoland\Legoland.Slave";"0";"L\Legoland";"524288";"Legoland";"OCS/ECS";"";"";"";"";""
"NoError";"Lethal Exit ? 1992 Digital - 1 disk";"1992 Digital";"whdload";"0";"Lethal Exit";"LethalExit";"919323";"L\LethalExit\LethalExit.Slave";"0";"L\LethalExit";"524288";"LethalExit";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Linus (c) 1992 Palace - 1 disk.";"1992 Palace";"whdload";"0";"Linus";"Linus";"920403";"L\Linus\Linus.Slave";"0";"L\Linus";"524288";"Linus";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Lithium ? 1992 Awesome.";"1992 Awesome";"whdload";"0";"Lithium";"Lithium";"537907";"L\Lithium\Lithium.Slave";"0";"L\Lithium";"524288";"Lithium";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Loony Tunes ? 1991 Relay.";"1991 Relay";"whdload";"0";"Loony Tunes";"LoonyTunes";"900845";"L\LoonyTunes\LoonyTunes.Slave";"0";"L\LoonyTunes";"524288";"LoonyTunes";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Lost World ? 1992 Balance - 1 disk";"1992 Balance";"whdload";"0";"Lost World";"LostWorld";"372358";"L\LostWorld\LostWorld.Slave";"0";"L\LostWorld";"786432";"LostWorld";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Love and Anarchy by Carrilon (c) 1992 - 1 disk.";"";"whdload";"0";"";"Love&Anarchy";"575108";"L\Love&Anarchy\Love&Anarchy.slave";"";"L\Love&Anarchy";"1048576";"Love&Anarchy";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ReqAGA";"Love ? 1995 Virtual Dreams/Fairlight.";"1995 Virtual Dreams/Fairlight";"whdload";"0";"Love";"LoveAGA";"2455952";"L\LoveAGA\LoveAGA.Slave";"1617920";"L\LoveAGA";"782336";"Love";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Lovesongs ? 1992 Crime Devils.";"1992 Crime Devils";"whdload";"0";"Lovesongs";"Lovesongs";"596244";"L\Lovesongs\Lovesongs.Slave";"0";"L\Lovesongs";"524288";"Lovesongs";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Madness ? 1990 Anarchy";"1990 Anarchy";"whdload";"0";"-< M A D N E S S >-";"Madness";"353607";"M\Madness\Madness.Slave";"0";"M\Madness";"524288";"Madness";"OCS/ECS";"";"";"";"";""
"NoError";"Madness II: The Search for Sanity ? 1991 Anarchy";"1991 Anarchy";"whdload";"0";"Madness II: The Search for Sanity";"Madness2";"164902";"M\Madness2\Madness2.Slave";"4096";"M\Madness2";"524288";"Madness2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Maestro Jams Vol.1 ? 1990 Kefrens.";"1990 Kefrens";"whdload";"0";"Maestro Jams Vol.1";"MaestroJamsVol1";"918857";"M\MaestroJamsVol1\MaestroJamsVol1.Slave";"0";"M\MaestroJamsVol1";"524288";"MaestroJamsVol1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Magnetic Dreams ? 1992 Digital";"1992 Digital";"whdload";"0";"Magnetic Dreams";"MagneticDreams";"791302";"M\MagneticDreams\MagneticDreams.Slave";"4096";"M\MagneticDreams";"524288";"MagneticDreams";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Magnum Icetro ? 1994 Depth.";"1994 Depth";"whdload";"0";"Magnum Icetro";"MagnumIcetro";"365920";"M\MagnumIcetro\MagnumIcetro.Slave";"0";"M\MagnumIcetro";"524288";"MagnumIcetro";"OCS/ECS";"";"";"";"";""
"NoError, NoDivZero, Req68020, ReqAGA, ClearMem";"Makaveli ? 1996 Essence";"1996 Essence";"whdload";"0";"Makaveli";"MakaveliAGA";"1624032";"M\MakaveliAGA\MakaveliAGA.Slave";"1716224";"M\MakaveliAGA";"839680";"Makaveli";"AGA";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Manic Raves 2 ? 1992 Logic System.";"1992 Logic System";"whdload";"0";"Manic Raves 2";"ManicRaves2";"3242885";"M\ManicRaves2\ManicRaves2.slave";"524288";"M\ManicRaves2";"524288";"ManicRaves2";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap, ClearMem";"Marchewki ? 1992 Alchemy.";"1992 Alchemy";"whdload";"0";"Marchewki";"Marchewki";"908899";"M\Marchewki\Marchewki.Slave";"0";"M\Marchewki";"524288";"Marchewki";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Masterpieces ? 1992 Kefrens - 1 disk";"1992 Kefrens";"whdload";"0";"Masterpieces";"Masterpieces";"919545";"M\Masterpieces\Masterpieces.Slave";"0";"M\Masterpieces";"524288";"Masterpieces";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Materialized (c) 1990 Crytoburners.";"1990 Cryptoburners";"whdload";"0";"Materialized";"Materialized";"574617";"M\Materialized\Materialized.Slave";"4096";"M\Materialized";"524288";"Materialized";"OCS/ECS";"";"";"";"";""
"NoError, ReqAGA";"Maximum Overdrive 2 ? 1993 Rage - 3 disks";"1994 Rage";"whdload";"0";"Maximum Overdrive 2";"MaximumOverdrive2";"2728891";"M\MaximumOverdrive2\MaximumOverdrive2.Slave";"0";"M\MaximumOverdrive2";"2064384";"MaximumOverdrive2";"AGA";"";"";"";"";""
"NoError";"Maximum Velocity ? 1992 Silents Finland - 1 disk";"1992 The Silents";"whdload";"0";"Maximum Velocity";"MaximumVelocity";"916459";"M\MaximumVelocity\MaximumVelocity.Slave";"0";"M\MaximumVelocity";"1048576";"MaximumVelocity";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Mean Break Machine 2 ? 1990 Tetragon.";"1990 Tetragon";"whdload";"0";"Mean Break Machine 2";"MeanBreakMachine2";"480264";"M\MeanBreakMachine2\MeanBreakMachine2.Slave";"0";"M\MeanBreakMachine2";"524288";"MeanBreakMachine2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megablast ? 1990 Rebels.";"1990 Rebels";"whdload";"0";"Megablast";"Megablast";"920065";"M\Megablast\Megablast.Slave";"0";"M\Megablast";"524288";"Megablast";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 PseudoPlast.";"1989 PseudoPlast";"whdload";"0";"Megademo";"Megademo";"379914";"M\Megademo\Megademo.Slave";"0";"M\Megademo";"524288";"Megademo";"OCS/ECS";"";"";"";"";""
"NoError";"Megademo II ? 1990 Disorder.";"Disorder 1990";"whdload";"0";"Megademo II";"Megademo2";"906403";"M\Megademo2\Megademo2.Slave";"0";"M\Megademo2";"524288";"Megademo2";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo 2 ? 1988 Alcatraz.";"1988 Alcatraz";"whdload";"0";"Megademo 2";"Megademo2Alcatraz";"532164";"M\Megademo2Alcatraz\Megademo2Alcatraz.slave";"0";"M\Megademo2Alcatraz";"524288";"Megademo2Alcatraz";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo 2 ? 1991 Bass.";"1991 Bass";"whdload";"0";"Megademo 2";"Megademo2Bass";"872264";"M\Megademo2Bass\Megademo2Bass.slave";"0";"M\Megademo2Bass";"524288";"Megademo2Bass";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo 2 ? 1992 Bronx.";"1992 Bronx";"whdload";"0";"Megademo 2 - Illemmings";"MegaDemo2Bronx";"923675";"M\MegaDemo2Bronx\MegaDemo2Bronx.Slave";"524288";"M\MegaDemo2Bronx";"524288";"MegaDemo2Bronx";"OCS/ECS";"";"";"";"";""
"NoError, NoDivZero";"Budbrain Megademo 2 music disk by Budbrain(c) 1990 - 1 disk.";"199x Budbrain";"whdload";"0";"Budbrain Megademo 2";"MegaDemo2Budbrain";"733382";"M\MegaDemo2Budbrain\MegaDemo2Budbrain.slave";"0";"M\MegaDemo2Budbrain";"524288";"MegaDemo2Budbrain";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo 2 ? 1990 Darkness.";"1990 Darkness";"whdload";"0";"Megademo 2";"Megademo2Darkness";"921015";"M\Megademo2Darkness\Megademo2Darkness.Slave";"0";"M\Megademo2Darkness";"524288";"Megademo2Darkness";"OCS/ECS";"";"";"";"";""
"NoError";"Megademo 2 ? 1989 Dexion.";"1989 Dexion";"whdload";"0";"Megademo 2";"MegaDemo2Dexion";"917042";"M\MegaDemo2Dexion\MegaDemo2Dexion.Slave";"0";"M\MegaDemo2Dexion";"524288";"MegaDemo2Dexion";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo 2 ? 1988 Megaforce.";"1988 Megaforce";"whdload";"0";"Megademo 2";"Megademo2Megaforce";"463918";"M\Megademo2Megaforce\Megademo2Megaforce.Slave";"0";"M\Megademo2Megaforce";"524288";"Megademo2Megaforce";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Mega Demo 2 1988 North Star & Fairlight.";"1988 North Star&Fairlight";"whdload";"0";"Mega Demo 2";"MegaDemo2NorthStar";"925702";"M\MegaDemo2NorthStar\MegaDemo2NorthStar.Slave";"0";"M\MegaDemo2NorthStar";"524288";"MegaDemo2NorthStar";"OCS/ECS";"";"";"";"";""
"NoError";"Megademo II ? 1990 Rebels - 1 disk";"1990 Rebels";"whdload";"0";"Megademo II";"MegaDemo2Rebels";"921181";"M\MegaDemo2Rebels\MegaDemo2Rebels.Slave";"0";"M\MegaDemo2Rebels";"524288";"MegaDemo2Rebels";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, EmulPriv, ClearMem";"Megademo 2 ? 1990 Scoopex";"1990 Scoopex";"whdload";"0";"Megademo 2";"MegaDemo2Scoopex";"2727449";"M\MegaDemo2Scoopex\MegaDemo2Scoopex.Slave";"524288";"M\MegaDemo2Scoopex";"524288";"MegaDemo2Scoopex";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Megademo 2 ? 1990 Vision.";"1990 Vision";"whdload";"0";"Megademo 2";"Megademo2Vision";"923311";"M\Megademo2Vision\Megademo2Vision.Slave";"0";"M\Megademo2Vision";"524288";"Megademo2Vision";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo 2 ? 1988 Vortex 42.";"1988 Vortex 42";"whdload";"0";"Megademo";"Megademo2Vortex42";"676769";"M\Megademo2Vortex42\Megademo2Vortex42.Slave";"0";"M\Megademo2Vortex42";"524288";"Megademo2Vortex42";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo 3 ? 1989 Alcatraz.";"1989 Alcatraz";"whdload";"0";"Megademo 3";"Megademo3Alcatraz";"665673";"M\Megademo3Alcatraz\Megademo3Alcatraz.Slave";"0";"M\Megademo3Alcatraz";"524288";"Megademo3Alcatraz";"OCS/ECS";"";"";"";"";""
"Disk, NoError";"Megademo IV ? 1990 Vision.";"";"whdload";"0";"";"MegaDemo4Vision";"911101";"M\MegaDemo4Vision\MegaDemo4Vision.slave";"";"M\MegaDemo4Vision";"524288";"MegaDemo4Vision";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo 6 (a.k.a. Demo Disk 6) ? 1989 Kefrens.";"1989 Kefrens";"whdload";"0";"Megademo 6 (Demo Disk 6)";"Megademo6Kefrens";"394155";"M\Megademo6Kefrens\Megademo6Kefrens.Slave";"0";"M\Megademo6Kefrens";"524288";"Megademo6Kefrens";"OCS/ECS";"";"";"";"";""
"NoError";"Megademo 7 ? 1989 Kefrens - 1 disk";"1989 Kefrens";"whdload";"0";"Megademo 7";"MegaDemo7Kefrens";"930352";"M\MegaDemo7Kefrens\MegaDemo7Kefrens.Slave";"0";"M\MegaDemo7Kefrens";"524288";"MegaDemo7Kefrens";"OCS/ECS";"";"";"";"";""
"NoError";"Megademo 8 ? 1990 Kefrens - 2 disks";"1990 Kefrens";"whdload";"0";"Megademo 8";"MegaDemo8Kefrens";"1817318";"M\MegaDemo8Kefrens\MegaDemo8Kefrens.Slave";"0";"M\MegaDemo8Kefrens";"524288";"MegaDemo8Kefrens";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Acme.";"1990 Acme";"whdload";"0";"Megademo";"MegademoAcme";"746825";"M\MegademoAcme\MegademoAcme.Slave";"0";"M\MegademoAcme";"524288";"MegademoAcme";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1988 Alcatraz.";"1988 Alcatraz";"whdload";"0";"Megademo";"MegademoAlcatraz";"461836";"M\MegademoAlcatraz\MegademoAlcatraz.Slave";"0";"M\MegademoAlcatraz";"524288";"MegademoAlcatraz";"OCS/ECS";"";"";"";"";""
"Disk, NoError";"Avenger Megademo ? 1989/90 Avenger (1 disk)";"1989/90 Avenger";"whdload";"0";"Avenger Megademo";"MegaDemoAvenger";"911690";"M\MegaDemoAvenger\MegaDemoAvenger.slave";"0";"M\MegaDemoAvenger";"524288";"MegaDemoAvenger";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Bass.";"1990 Bass";"whdload";"0";"Megademo";"MegademoBass";"922880";"M\MegademoBass\MegademoBass.slave";"0";"M\MegademoBass";"524288";"MegademoBass";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1988 Beastie Boys.";"1988 Beastie Boys";"whdload";"0";"Megademo";"MegademoBeastieBoys";"910257";"M\MegademoBeastieBoys\MegademoBeastieBoys.slave";"0";"M\MegademoBeastieBoys";"524288";"MegademoBeastieBoys";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo ? 1990 Cult.";"1990 Cult";"whdload";"0";"Megademo";"MegademoCult";"921853";"M\MegademoCult\MegademoCult.Slave";"0";"M\MegademoCult";"524288";"MegademoCult";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Darkness.";"1990 Darkness";"whdload";"0";"Megademo";"MegademoDarkness";"921549";"M\MegademoDarkness\MegademoDarkness.Slave";"0";"M\MegademoDarkness";"524288";"MegademoDarkness";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo ? 1989 Deathstar.";"1989 Deathstar";"whdload";"0";"Megademo";"MegademoDeathstar";"1631599";"M\MegademoDeathstar\MegademoDeathstar.Slave";"0";"M\MegademoDeathstar";"524288";"MegademoDeathstar";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Dexion.";"1989 Dexion";"whdload";"0";"Megademo";"MegademoDexion";"737518";"M\MegademoDexion\MegademoDexion.Slave";"0";"M\MegademoDexion";"524288";"MegademoDexion";"OCS/ECS";"";"";"";"";""
"NoError";"Megademo ? 1989 Digitech&Italian Bad Boys.";"1989 Digitech/Italian Bad Boys";"whdload";"0";"Megademo";"MegaDemoDigitech&IBB";"917533";"M\MegaDemoDigitech&IBB\MegaDemoDigitech&IBB.Slave";"0";"M\MegaDemoDigitech&IBB";"524288";"MegaDemoDigitech&IBB";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo ? 1990 Dragons";"1990 Dragons";"whdload";"0";"Megademo I";"MegaDemoDragons";"927536";"M\MegaDemoDragons\MegaDemoDragons.slave";"4096";"M\MegaDemoDragons";"524288";"MegaDemoDragons";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Electronic Artists.";"1989 Electronic Artists";"whdload";"0";"Megademo";"MegademoEOA";"485397";"M\MegademoEOA\MegademoEOA.Slave";"0";"M\MegademoEOA";"524288";"MegademoEOA";"OCS/ECS";"";"";"";"";""
