"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveCopy";"RunType";"WhdloadSlaveExecInstall";"WhdloadSlaveName";"EntryName";"EntrySize";"RunFile";"WhdloadSlaveExpMem";"RunDir";"WhdloadSlaveBaseMemSize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation"
"NoError, EmulTrap, ClearMem";"Spaced Out Vol. 1 ? 1991 Magnetic Fields.";"1991 Magnetic Fields";"whdload";"0";"Spaced Out Vol. 1";"SpacedOutVol1";"922089";"S\SpacedOutVol1\SpacedOutVol1.Slave";"0";"S\SpacedOutVol1";"524288";"SpacedOutVol1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Spaced Out Vol. 2 ? 1991 Magnetic Fields.";"1991 Magnetic Fields";"whdload";"0";"Spaced Out Vol. 2";"SpacedOutVol2";"922157";"S\SpacedOutVol2\SpacedOutVol2.Slave";"0";"S\SpacedOutVol2";"524288";"SpacedOutVol2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Spaceship ? 1988 Doctor Mabuse Orgasm Crackings.";"1988 Doctor Mabuse Orgasm Crackings";"whdload";"0";"Spaceship";"Spaceship";"125548";"S\Spaceship\Spaceship.Slave";"0";"S\Spaceship";"524288";"Spaceship";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Spasmolytic ? 199? Spaceballs.";"";"whdload";"0";"";"Spasmolytic";"912780";"S\Spasmolytic\Spasmolytic.slave";"";"S\Spasmolytic";"524288";"Spasmolytic";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Spellcheck ? 1991 Andromeda.";"1991 Andromeda";"whdload";"0";"Spellcheck";"Spellcheck";"196895";"S\Spellcheck\Spellcheck.Slave";"0";"S\Spellcheck";"524288";"Spellcheck";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tuneshow IV - Spherical Dreams";"1990 The Acoustic Revolution";"whdload";"0";"Tuneshow IV - Spherical Dreams";"SphericalDreams";"920208";"S\SphericalDreams\SphericalDreams.Slave";"0";"S\SphericalDreams";"524288";"SphericalDreams";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Bnk";"whdload";"0";"Stag Series";"Stag1";"926144";"S\Stag1\Stag1.slave";"0";"S\Stag1";"524288";"Stag1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Bnk";"whdload";"0";"Stag Series";"Stag2";"926144";"S\Stag2\Stag2.slave";"0";"S\Stag2";"524288";"Stag2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Bnk";"whdload";"0";"Stag Series";"Stag3";"926144";"S\Stag3\Stag3.slave";"0";"S\Stag3";"524288";"Stag3";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Bnk";"whdload";"0";"Stag Series";"Stag4";"926144";"S\Stag4\Stag4.slave";"0";"S\Stag4";"524288";"Stag4";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Bnk";"whdload";"0";"Stag Series";"Stag5";"926144";"S\Stag5\Stag5.slave";"0";"S\Stag5";"524288";"Stag5";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Bnk";"whdload";"0";"Stag Series";"Stag6";"926144";"S\Stag6\Stag6.slave";"0";"S\Stag6";"524288";"Stag6";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Bnk";"whdload";"0";"Stag Series";"StagExtra";"926148";"S\StagExtra\StagExtra.slave";"0";"S\StagExtra";"524288";"StagExtra";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Bnk";"whdload";"0";"Stag Series";"StagSeries";"6467943";"S\StagSeries\StagSeries.slave";"0";"S\StagSeries";"524288";"StagSeries";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Stateline ? 1992 Complex.";"1992 Complex";"whdload";"0";"Stateline";"Stateline";"698285";"S\Stateline\Stateline.Slave";"0";"S\Stateline";"524288";"Stateline";"OCS/ECS";"";"";"";"";""
"Disk";"Status Quo from Mad Elks (1 disk).";"Mad Elks";"whdload";"0";"Status Quo";"StatusQuo";"910883";"S\StatusQuo\StatusQuo.Slave";"0";"S\StatusQuo";"524288";"StatusQuo";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Stereo Sounds ? 1991 Eon.";"1991 Eon";"whdload";"0";"Stereo Sounds";"StereoSounds";"920805";"S\StereoSounds\StereoSounds.Slave";"0";"S\StereoSounds";"524288";"StereoSounds";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Strange Music #1 ? 1991 Strange.";"1991 Strange";"whdload";"0";"Strange Music #1";"StrangeMusic1";"919741";"S\StrangeMusic1\StrangeMusic1.Slave";"0";"S\StrangeMusic1";"524288";"StrangeMusic1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Strange Music #2 ? 1991 Strange.";"1991 Strange";"whdload";"0";"Strange Music #2";"StrangeMusic2";"919712";"S\StrangeMusic2\StrangeMusic2.Slave";"0";"S\StrangeMusic2";"524288";"StrangeMusic2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Strange Music #3 ? 1991 Strange.";"1991 Strange";"whdload";"0";"Strange Music #3";"StrangeMusic3";"919819";"S\StrangeMusic3\StrangeMusic3.Slave";"0";"S\StrangeMusic3";"524288";"StrangeMusic3";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Subliminal Vision ? 1991 Bass.";"1991 Bass";"whdload";"0";"Subliminal Vision";"SubliminalVision";"919364";"S\SubliminalVision\SubliminalVision.Slave";"0";"S\SubliminalVision";"524288";"SubliminalVision";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sunset Glow ? 1988 Thrust.";"1988 Thrust";"whdload";"0";"Sunset Glow";"SunsetGlow";"125223";"S\SunsetGlow\SunsetGlow.Slave";"0";"S\SunsetGlow";"524288";"SunsetGlow";"OCS/ECS";"";"";"";"";""
"NoError";"Sweet Music music disk by Crusaders (c) 1990 - 1 disk.";"";"whdload";"0";"";"SweetMusic";"922626";"S\SweetMusic\SweetMusic.slave";"";"S\SweetMusic";"524288";"SweetMusic";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Synthesis ? 1990 Underground";"1990 Underground";"whdload";"0";"Synthesis";"Synthesis";"134356";"S\Synthesis\Synthesis.Slave";"4096";"S\Synthesis";"524288";"Synthesis";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Synthetic Power ? 1990 Cave.";"1990 Cave";"whdload";"0";"Synthetic Power";"SyntheticPower";"317331";"S\SyntheticPower\SyntheticPower.Slave";"0";"S\SyntheticPower";"524288";"SyntheticPower";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Synthetic Vibes 1991 Quartz.";"1991 Quartz";"whdload";"0";"Synthetic Vibes";"SyntheticVibes";"870197";"S\SyntheticVibes\SyntheticVibes.Slave";"0";"S\SyntheticVibes";"524288";"SyntheticVibes";"OCS/ECS";"";"";"";"";""
"NoError";"System Violation ? 1991 Anarchy - 1 disk";"1991 Anarchy";"whdload";"0";"System Violation";"SystemViolation";"920307";"S\SystemViolation\SystemViolation.Slave";"0";"S\SystemViolation";"524288";"SystemViolation";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Technomania ? 1991 Shining 8";"1991 Shining 8";"whdload";"0";"Technomania";"Technomania";"922959";"T\Technomania\Technomania.Slave";"4096";"T\Technomania";"524288";"Technomania";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Technomania 2 ? 1992 Shining 8";"1992 Shining 8";"whdload";"0";"Technomania 2";"Technomania2";"924790";"T\Technomania2\Technomania2.Slave";"4096";"T\Technomania2";"524288";"Technomania2";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Tehno Trance from Bastards (1 disk).";"Bastards";"whdload";"0";"Techno Trance";"TechnoTrance";"939601";"T\TechnoTrance\TechnoTrance.Slave";"0";"T\TechnoTrance";"524288";"TechnoTrance";"OCS/ECS";"";"";"";"";""
"NoError";"Techno Trance III ? Bastards - 1 disk";"Bastards";"whdload";"0";"Techno Trance III";"TechnoTrance3";"930523";"T\TechnoTrance3\TechnoTrance3.Slave";"0";"T\TechnoTrance3";"524288";"TechnoTrance3";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Techtech ? 1987 Sodan & Magician 42.";"1987 Sodan & Magician 42";"whdload";"0";"Techtech";"Techtech";"921851";"T\Techtech\Techtech.Slave";"0";"T\Techtech";"524288";"Techtech";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tekknobert-The Final Collapse ? 1992 Wildfire.";"1992 Wildfire";"whdload";"0";"Tekknobert-The Final Collapse";"Tekknobert";"919945";"T\Tekknobert\Tekknobert.Slave";"0";"T\Tekknobert";"524288";"Tekknobert";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tera Tunes Volume 1 ? 1989 The Giants.";"1989 The Giants";"whdload";"0";"Tera Tunes Volume 1";"TeraTunes";"836994";"T\TeraTunes\TeraTunes.Slave";"0";"T\TeraTunes";"524288";"TeraTunes";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tera Tunes 2 ? 1990 Team-X.";"1990 Team-X";"whdload";"0";"Tera Tunes 2";"TeraTunes2";"1096672";"T\TeraTunes2\TeraTunes2.Slave";"0";"T\TeraTunes2";"524288";"TeraTunes2";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Terminal Fuckup ? 1993 Sanity";"1993 Sanity";"whdload";"0";"Terminal Fuckup";"TerminalFuckup";"167664";"T\TerminalFuckup\TerminalFuckup.Slave";"4096";"T\TerminalFuckup";"524288";"TerminalFuckup";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Testament 1992 Katharsis.";"1992 Katharsis";"whdload";"0";"Testament";"Testament";"921729";"T\Testament\Testament.Slave";"0";"T\Testament";"524288";"Testament";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"3rd Dimension (c) 1990 Crytoburners - 1 file.";"1990 Cryptoburners";"whdload";"0";"Third Dimension";"ThirdDimension";"337609";"T\ThirdDimension\ThirdDimension.Slave";"4096";"T\ThirdDimension";"524288";"ThirdDimension";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Titan Trax #1 1989 Titanics.";"1989 Titanics";"whdload";"0";"Titan Trax #1";"TitanTrax";"798772";"T\TitanTrax\TitanTrax.Slave";"0";"T\TitanTrax";"524288";"TitanTrax";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Toxic Ziemniak ? 1992 Alchemy.";"1992 Alchemy";"whdload";"0";"Toxic Ziemniak";"ToxicZiemniak";"449267";"T\ToxicZiemniak\ToxicZiemniak.Slave";"0";"T\ToxicZiemniak";"524288";"ToxicZiemniak";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Trash ? 1992 Digital";"1992 Digital";"whdload";"0";"Trash";"Trash";"334337";"T\Trash\Trash.Slave";"4096";"T\Trash";"524288";"Trash";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Trashcan ? 1990 Wizzcat";"1990 Wizzcat";"whdload";"0";"Trashcan";"Trashcan";"349148";"T\Trashcan\Trashcan.Slave";"0";"T\Trashcan";"524288";"Trashcan";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tropical Sunset ? 1990 The Silents.";"1990 The Silents";"whdload";"0";"Tropical Sunset";"TropicalSunset";"343940";"T\TropicalSunset\TropicalSunset.Slave";"0";"T\TropicalSunset";"524288";"TropicalSunset";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tune Disk #1 ? 1990 Concept";"1990 Concept";"whdload";"0";"Tune disk #1";"TuneDisk1";"2727843";"T\TuneDisk1\TuneDisk1.Slave";"4096";"T\TuneDisk1";"524288";"TuneDisk1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tune Show 2 ? 1989 Prophets AG & The Acoustic Revolution.";"1989 Prophets AG & The Acoustic Revolution";"whdload";"0";"Tune Show 2";"TuneShow2";"1825460";"T\TuneShow2\TuneShow2.slave";"0";"T\TuneShow2";"524288";"TuneShow2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tuneshow III ? 1990 The Acoustic Revolution";"1990 The Acoustic Revolution";"whdload";"0";"Tuneshow III";"TuneShow3";"2723301";"T\TuneShow3\TuneShow3.Slave";"0";"T\TuneShow3";"524288";"TuneShow3";"OCS/ECS";"";"";"";"";""
"Disk, NoError";"Turmoil ? 1991 Sanity (1 disk)";"1991 Sanity";"whdload";"0";"Turmoil";"Turmoil";"911733";"T\Turmoil\Turmoil.slave";"4096";"T\Turmoil";"524288";"Turmoil";"OCS/ECS";"";"";"";"";""
"Disk, NoError";"Turrican MusicDisk ? 1991 Andromeda (1 disk)";"1991 Andromeda";"whdload";"0";" Turrican Music-Disk ";"TurricanMusicDisk";"908930";"T\TurricanMusicDisk\TurricanMusicDisk.slave";"4096";"T\TurricanMusicDisk";"524288";"TurricanMusicDisk";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Turrican Music-Show ? 1990 Spreadpoint";"1990 Spreadpoint";"whdload";"0";"Turrican Music-Show";"TurricanMusicShow";"244131";"T\TurricanMusicShow\TurricanMusicShow.Slave";"4096";"T\TurricanMusicShow";"352256";"TurricanMusicShow";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Tympanic Membrane ? 1993 Panacea.";"1993 Panacea";"whdload";"0";"Tympanic Membrane";"TympanicMembrane";"505315";"T\TympanicMembrane\TympanicMembrane.Slave";"0";"T\TympanicMembrane";"524288";"TympanicMembrane";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Ufonix ? 1990 Enigma.";"1990 Enigma";"whdload";"0";"Ufonix";"Ufonix";"920459";"U\Ufonix\Ufonix.Slave";"0";"U\Ufonix";"524288";"Ufonix";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"The Ultimate Gameboy Simulator, ?1992 Symbiosis";"1992 Symbiosis";"whdload";"0";"Ultimate Gameboy Simulator";"UltimateGameBoySimulator";"929459";"U\UltimateGameBoySimulator\UltimateGameBoySimulator.Slave";"0";"U\UltimateGameBoySimulator";"524288";"UltimateGameBoySimulator";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Universal Intensity ? 1991 Complex.";"1991 Complex";"whdload";"0";"Universal Intensity";"UniversalIntensity";"694545";"U\UniversalIntensity\UniversalIntensity.Slave";"0";"U\UniversalIntensity";"524288";"UniversalIntensity";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Unleashed ? 1993 Insane.";"1993 Insane";"whdload";"0";"Unleashed";"Unleashed";"1821852";"U\Unleashed\Unleashed.Slave";"0";"U\Unleashed";"524288";"Unleashed";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Vaginal Massacre ? 1993 U.D.O.";"1993 U.D.O.";"whdload";"0";"Vaginal Massacre";"VaginalMassacre";"229770";"V\VaginalMassacre\VaginalMassacre.slave";"0";"V\VaginalMassacre";"524288";"VaginalMassacre";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Vector Demo ? 1989 Prophets AG.";"1989 Prophets AG";"whdload";"0";"Vector Demo";"VectorDemo";"268623";"V\VectorDemo\VectorDemo.Slave";"0";"V\VectorDemo";"524288";"Vector";"OCS/ECS";"";"";"Demo";"";""
"NoError";"";"Hypnosis";"whdload";"0";"Vector Balls";"VectorBalls";"266897";"V\VectorBalls\VectorBalls.slave";"0";"V\VectorBalls";"524288";"VectorBalls";"OCS/ECS";"";"";"";"";""
"NoError";"VectorBob Demo, ?1990 Dual-Crew";"1990 Dual-Crew";"whdload";"0";"VectorBob Demo";"VectorBobDemo";"44612";"V\VectorBobDemo\VectorBobDemo.slave";"0";"V\VectorBobDemo";"524288";"VectorBob";"OCS/ECS";"";"";"Demo";"";""
"NoError, EmulTrap, ClearMem";"Vectordance ? 1991 Cult.";"1991 Cult";"whdload";"0";"Vectordance";"Vectordance";"513563";"V\Vectordance\Vectordance.Slave";"0";"V\Vectordance";"524288";"Vectordance";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Vector Dance 2 ? 1991 Cult.";"1991 Cult";"whdload";"0";"Vector Dance 2";"VectorDance2";"920918";"V\VectorDance2\VectorDance2.Slave";"0";"V\VectorDance2";"524288";"VectorDance2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Vector Demo ? 1989 Prophets AG.";"1989 Prophets AG";"whdload";"0";"Vector Demo";"VectorDemoProphetsAG";"269231";"V\VectorDemoProphetsAG\VectorDemoProphetsAG.Slave";"0";"V\VectorDemoProphetsAG";"524288";"VectorDemoProphetsAG";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Vectordemo (Vector all Times) 1991 Tristan Lorach.";"1991 Tristan Lorach";"whdload";"0";"Vectordemo aka Vector All Times";"VectorDemoTristanLorach";"294293";"V\VectorDemoTristanLorach\VectorDemoTristanLorach.Slave";"0";"V\VectorDemoTristanLorach";"524288";"VectorDemoTristanLorach";"OCS/ECS";"";"";"";"";""
"NoError";"Voyage by The Fantastic Force (c) 1991 - 1 disk.";"";"whdload";"1024";"";"VoyageFantasyForce";"287908";"V\VoyageFantasyForce\VoyageFantasyForce.slave";"";"V\VoyageFantasyForce";"524288";"VoyageFantasyForce";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Voyage ? 1990 Razor 1911";"1991 Razor 1911";"whdload";"0";"Voyage";"VoyageRazor1911";"909300";"V\VoyageRazor1911\VoyageRazor1911.Slave";"4096";"V\VoyageRazor1911";"524288";"VoyageRazor1911";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Walkman Music ? 1989 It.";"1989 It";"whdload";"0";"Walkman Music";"WalkmanMusic";"591015";"W\WalkmanMusic\WalkmanMusic.Slave";"0";"W\WalkmanMusic";"524288";"WalkmanMusic";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"The Wall by Kefrens (1 disk).";"1990 Kefrens";"whdload";"0";"The Wall";"WallKefrens";"910627";"W\WallKefrens\WallKefrens.Slave";"0";"W\WallKefrens";"524288";"WallKefrens";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Waterproof ? 1990 Rebels.";"1990 Rebels";"whdload";"0";"Waterproof";"Waterproof";"172265";"W\Waterproof\Waterproof.slave";"0";"W\Waterproof";"524288";"Waterproof";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Waterproof ? 1990 Rebels.";"1990 Rebels";"whdload";"0";"Waterproof";"WaterproofFixed";"172270";"W\WaterproofFixed\WaterproofFixed.slave";"0";"W\WaterproofFixed";"524288";"Waterproof";"OCS/ECS";"";"";"";"Fixed";""
"NoError, EmulTrap, ClearMem";"The White Room ? 1992 Genesis & Live Act.";"1992 Genesis & Live Act";"whdload";"0";"The White Room";"WhiteRoom";"920228";"W\WhiteRoom\WhiteRoom.Slave";"0";"W\WhiteRoom";"524288";"WhiteRoom";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Wibbly Wobbly ? 1990 Magnetic Fields.";"1990 Magnetic Fields";"whdload";"0";"Wibbly Wobbly";"WibblyWobbly";"380570";"W\WibblyWobbly\WibblyWobbly.Slave";"0";"W\WibblyWobbly";"524288";"WibblyWobbly";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap, ClearMem";"With Vectors To Heaven ? 1991 W.F.M.H.";"1991 W.F.M.H.";"whdload";"0";"With Vectors To Heaven";"WithVectorsToHeaven";"914618";"W\WithVectorsToHeaven\WithVectorsToHeaven.Slave";"0";"W\WithVectorsToHeaven";"524288";"WithVectorsToHeaven";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"World of Noise 1 ? 1988 Digitech, Italian Bad Boys";"1988 Digitech, Italian Bad Boys & Knight Hawks";"whdload";"0";"World of Noise 1";"WorldOfNoise1";"864782";"W\WorldOfNoise1\WorldOfNoise1.Slave";"0";"W\WorldOfNoise1";"524288";"WorldOfNoise1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"World's Wave ? 1988 Subway.";"1988 Subway";"whdload";"0";"World";"WorldsWave";"691604";"W\WorldsWave\WorldsWave.Slave";"0";"W\WorldsWave";"524288";"WorldsWave";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"World's Wave 2 ? 1989 Subway & Dream Team.";"1989 Subway&Dream Team";"whdload";"0";"World";"WorldsWave2";"804547";"W\WorldsWave2\WorldsWave2.Slave";"0";"W\WorldsWave2";"524288";"WorldsWave2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"World's Wave 3 ? 1989 Subway & Dream Team.";"1989 Subway & Dream Team";"whdload";"0";"World";"WorldsWave3";"921254";"W\WorldsWave3\WorldsWave3.Slave";"0";"W\WorldsWave3";"524288";"WorldsWave3";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"World's Wave 4 ? 1989 Subway.";"1989 Subway";"whdload";"0";"World";"WorldsWave4";"919481";"W\WorldsWave4\WorldsWave4.Slave";"0";"W\WorldsWave4";"524288";"WorldsWave4";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Xenon 2 Music Rip ? 1989 Red Sector In.";"1989 Red Sector Inc.";"whdload";"0";"Xenon 2 Music Rip";"Xenon2MusicRip";"181139";"X\Xenon2MusicRip\Xenon2MusicRip.Slave";"4096";"X\Xenon2MusicRip";"364544";"Xenon2MusicRip";"OCS/ECS";"";"";"";"";""
