"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation"
"IlexAGA\IlexAGA.Slave";"NoError, ClearMem";"Ilex ? 1994 Mystic - 1 disk";"Ilex";"1994 Mystic";"0";"I\Ilex_v1.0_Mystic_AGA.lha";"IlexAGA";"IlexAGA";"0";"whdload";"2097152";"918270";"Ilex";"AGA";"";"";"";"";""
"IlyadAGA\IlyadAGA.Slave";"NoError, NoDivZero, Req68020, ReqAGA, ClearMem";"Ilyad ? 1994 Alcatraz";"Ilyad";"1994 Alcatraz";"2809856";"I\Ilyad_v1.0_Alcatraz_AGA.lha";"IlyadAGA";"IlyadAGA";"0";"whdload";"1724416";"3224922";"Ilyad";"AGA";"";"";"";"";""
"Impulse2\Impulse2.slave";"NoError, EmulTrap, ClearMem";"Impulse 2 ? 1993 Tilt.";"Impulse 2";"1993 Tilt";"524288";"I\Impulse2_v1.1_Tilt.lha";"Impulse2";"Impulse2";"0";"whdload";"524288";"1820690";"Impulse2";"OCS/ECS";"";"";"";"";""
"InfiniteDreamsLunatics\InfiniteDreamsLunatics.Slave";"NoError, EmulTrap, ClearMem";"Infinite Dreams ? 1992 Lunatics.";"Infinite Dreams";"1992 Lunatics";"0";"I\InfiniteDreams_v1.0_Lunatics.lha";"InfiniteDreamsLunatics";"InfiniteDreamsLunatics";"0";"whdload";"524288";"2722368";"InfiniteDreamsLunatics";"OCS/ECS";"";"";"";"";""
"InFullAffect\InFullAffect.Slave";"Disk, NoError";"In Full Affect ? 199x Wildfire.";"In Full Affect";"199? Wildfire";"0";"I\InFullAffect_v1.0_Wildfire.lha";"InFullAffect";"InFullAffect";"0";"whdload";"524288";"911015";"InFullAffect";"OCS/ECS";"";"";"";"";""
"InnershipPussy\InnershipPussy.slave";"NoError, EmulTrap, ClearMem";"Innership ? 1990 Pussy.";"Innership";"1990 Pussy";"0";"I\Innership_v1.0_Pussy.lha";"InnershipPussy";"InnershipPussy";"0";"whdload";"524288";"919142";"InnershipPussy";"OCS/ECS";"";"";"";"";""
"Innervision\Innervision.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Innervision ? 1992 Dreamdealers";"Innervision";"1992 Dreamdealers";"4096";"I\Innervision_v1.0_Dreamdealers.lha";"Innervision";"Innervision";"0";"whdload";"524288";"277110";"Innervision";"OCS/ECS";"";"";"";"";""
"InspirationIsGone\InspirationIsGone.Slave";"NoError, EmulTrap, ClearMem";"Inspiration is Gone ? 1991 Kefrens.";"Inspiration is Gone";"1991 Kefrens";"0";"I\InspirationIsGone_v1.0_Kefrens.lha";"InspirationIsGone";"InspirationIsGone";"0";"whdload";"524288";"57897";"InspirationIsGone";"OCS/ECS";"";"";"";"";""
"InspirationIsNone\InspirationIsNone.Slave";"NoError, ClearMem";"Inspiration Is None ? 1991 Anarchy";"Inspiration is none";"1991 Anarchy";"4096";"I\InspirationIsNone_v1.0_Anarchy.lha";"InspirationIsNone";"InspirationIsNone";"0";"whdload";"524288";"328235";"InspirationIsNone";"OCS/ECS";"";"";"";"";""
"Interference\Interference.Slave";"NoError, EmulTrap";"Interference (c) 1993 Sanity.";"Interference";"1993 Sanity";"0";"I\Interference_v1.0_Sanity.lha";"Interference";"Interference";"0";"whdload";"1048576";"495586";"Interference";"OCS/ECS";"";"";"";"";""
"Interspace\Interspace.Slave";"NoError, EmulTrap";"Interspace ? 1991 Phenomena.";"Interspace";"Phenomena 1991";"0";"I\Interspace_v1.0_Phenomena.lha";"Interspace";"Interspace";"0";"whdload";"524288";"906931";"Interspace";"OCS/ECS";"";"";"";"";""
"InTheKitchen\InTheKitchen.Slave";"Disk, NoError, EmulTrap";"In The Kitchen ? 1992 Anarchy.";"In The Kitchen";"1992 Anarchy";"32768";"I\InTheKitchen_v1.0_Anarchy.lha";"InTheKitchen";"InTheKitchen";"0";"whdload";"516096";"913478";"InTheKitchen";"OCS/ECS";"";"";"";"";""
"IntroDentroMentroDemo\IntroDentroMentroDemo.Slave";"NoError, EmulTrap, ClearMem";"Intro? Dentro? Mentro? Demo? ? 1991 The Silents.";"Intro? Dentro? Mentro? Demo?";"1991 The Silents";"0";"I\IntroDentroMentroDemo_v1.0_Silents.lha";"IntroDentroMentroDemo";"IntroDentroMentroDemo";"0";"whdload";"524288";"311121";"IntroDentroMentro";"OCS/ECS";"";"";"Demo";"";""
"IntroCodeKillers\IntroCodeKillers.slave";"Disk, NoError, EmulTrap";"an Intro written in 1989 by The Code Killers GDR.";"Code Killers Intro";"1989 Code Killers";"0";"I\Intro_v1.0_CodeKillers.lha";"IntroCodeKillers";"IntroCodeKillers";"0";"whdload";"524288";"204542";"IntroCodeKillers";"OCS/ECS";"";"";"";"";""
"IraqDemo\IraqDemo.Slave";"NoError, EmulTrap, ClearMem";"Iraq-Demo ? 1990 Animators.";"Iraq-Demo";"1990 Animators";"0";"I\IraqDemo_v1.2_Animators.lha";"IraqDemo";"IraqDemo";"0";"whdload";"524288";"717156";"Iraq";"OCS/ECS";"";"";"Demo";"";""
"IsoAGA\IsoAGA.slave";"Disk, NoError, Req68020, ReqAGA";"Iso ? 1995 Scoopex.";"Iso";"1995 Scoopex";"1769472";"I\Iso_v1.1_Scoopex_AGA.lha";"IsoAGA";"IsoAGA";"0";"whdload";"2015232";"1810432";"Iso";"AGA";"";"";"";"";""
"ItsJustTheBeginning\ItsJustTheBeginning.Slave";"NoError, EmulTrap, ClearMem";"It's Just the Beginning ? 1992 Paragon.";"It";"1992 Paragon";"0";"I\ItsJustTheBeginning_v1.0_Paragon.lha";"ItsJustTheBeginning";"ItsJustTheBeginning";"0";"whdload";"524288";"919410";"ItsJustTheBeginning";"OCS/ECS";"";"";"";"";""
"IveGotThePower\IveGotThePower.Slave";"NoError, EmulTrap, ClearMem";"I've Got The Power ? 1991 Alcatraz";"I";"1991 Alcatraz";"4096";"I\IveGotThePower_v1.0_Alcatraz.lha";"IveGotThePower";"IveGotThePower";"0";"whdload";"524288";"922982";"IveGotThePower";"OCS/ECS";"";"";"";"";""
"JehovaGoesHitech\JehovaGoesHitech.Slave";"Disk, NoError, EmulTrap";"Jehova goes Hitech, ?1991 Voice";"- Jehova Goes Hitech -";"1991 Voice";"0";"J\JehovaGoesHitech_v1.0_Voice.lha";"JehovaGoesHitech";"JehovaGoesHitech";"0";"whdload";"528384";"415584";"JehovaGoesHitech";"OCS/ECS";"";"";"";"";""
"Jesterday\Jesterday.slave";"Disk, NoError, EmulTrap";"Jesterday ? 1992 Sanity.";"";"";"";"J\Jesterday_v1.2_Sanity.lha";"Jesterday";"Jesterday";"0";"whdload";"524288";"912735";"Jesterday";"OCS/ECS";"";"";"";"";""
"JesusOnEs\JesusOnEs.slave";"NoError, EmulTrap, ClearMem";"Jesus on E's ? 1992 LSD.";"Jesus on E";"1992 LSD";"524288";"J\JesusOnEs_v1.1_LSD.lha";"JesusOnEs";"JesusOnEs";"0";"whdload";"524288";"1812823";"JesusOn";"OCS/ECS";"Es";"";"";"";""
"JesusWasADemomakerAGA\JesusWasADemomakerAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Jesus Was A Demomaker ? 1998 Ramses";"Jesus was a demomaker";"1998 Ramses";"5214208";"J\JesusWasADemomaker_v1.0_Ramses_AGA.lha";"JesusWasADemomakerAGA";"JesusWasADemomakerAGA";"0";"whdload";"1613824";"5237617";"JesusWasADemomaker";"AGA";"";"";"";"";""
"JiggleIt\JiggleIt.Slave";"NoError, EmulTrap, ClearMem";"Jiggle It ? 1992 Palace.";"Jiggle It";"1992 Palace";"0";"J\JiggleIt_v1.0_Palace.lha";"JiggleIt";"JiggleIt";"0";"whdload";"524288";"924960";"Jiggle";"OCS/ECS";"It";"";"";"";""
"JochenHippelSoundDemo\JochenHippelSoundDemo.Slave";"NoError, ClearMem";"The Jochen Hippel Sound Demo ?1991 Axis";"The Jochen Hippel Sound Demo";"1991 Axis";"4096";"J\JochenHippelSoundDemo_v1.0_Axis.lha";"JochenHippelSoundDemo";"JochenHippelSoundDemo";"0";"whdload";"524288";"925849";"JochenHippelSound";"OCS/ECS";"";"";"Demo";"";""
"JOESlideshow2\JOESlideshow2.Slave";"NoError, EmulTrap, ClearMem";"J.O.E. Slideshow 2 ? 1989 Scoopex.";"J.O.E. Slideshow 2";"1989 Scoopex";"0";"J\JOESlideshow2_v1.0_Scoopex.lha";"JOESlideshow2";"JOESlideshow2";"0";"whdload";"524288";"919788";"JOESlideshow2";"OCS/ECS";"";"";"";"";""
"Joyride\Joyride.Slave";"NoError, EmulTrap, ClearMem";"Joyride ? 1991 Phenomena";"Joyride";"1991 Phenomena";"225280";"J\Joyride_v1.1_Phenomena.lha";"Joyride";"Joyride";"0";"whdload";"524288";"245038";"Joyride";"OCS/ECS";"";"";"";"";""
"Juggler\Juggler.Slave";"NoError, EmulPriv, ClearMem, Examine";"Juggler ? 1986 Eric Graham";"Juggler";"1986 Eric Graham";"262144";"J\Juggler_v1.0_EricGraham.lha";"Juggler";"Juggler";"0";"whdload";"524288";"332015";"Juggler";"OCS/ECS";"";"";"";"";""
"Jukebox\Jukebox.Slave";"NoError";"Jukebox ? 1990 Kefrens.";"Jukebox";"1990 Kefrens";"0";"J\Jukebox_v1.0_Kefrens.lha";"Jukebox";"Jukebox";"0";"whdload";"524288";"921227";"Jukebox";"OCS/ECS";"";"";"";"";""
"JungleMania\JungleMania.slave";"NoError, EmulTrap, ClearMem";"Jungle Mania ? 1988 Jungle Command.";"Jungle Mania";"1988 Jungle Command";"0";"J\JungleMania_v1.02_JungleCommand.lha";"JungleMania";"JungleMania";"0";"whdload";"524288";"921059";"JungleMania";"OCS/ECS";"";"";"";"";""
"Just4YourEars\Just4YourEars.Slave";"NoError, EmulTrap, ClearMem";"Just For Your Ears ? 1991 Zenith & Brainwave";"Just For Your Ears";"1991 Zenith & Brainwave";"4096";"J\Just4YourEars_v1.0_Zenith&Brainwave.lha";"Just4YourEars";"Just4YourEars";"0";"whdload";"524288";"1820778";"Just4YourEars";"OCS/ECS";"";"";"";"";""
"Kakburk\Kakburk.Slave";"NoError, EmulTrap, ClearMem";"Kakburk ? 1991 Strangers.";"Kakburk";"1991 Strangers";"0";"K\Kakburk_v1.0_Strangers.lha";"Kakburk";"Kakburk";"0";"whdload";"524288";"560953";"Kakburk";"OCS/ECS";"";"";"";"";""
"KaosTheory\KaosTheory.Slave";"NoError, EmulPriv, Examine";"Kaos Theory ? 1992 Pendle Europa.";"Kaos Theory";"1992 Pendle Europa";"786432";"K\KaosTheory_v1.0_PendleEuropa.lha";"KaosTheory";"KaosTheory";"0";"whdload";"524288";"926168";"KaosTheory";"OCS/ECS";"";"";"";"";""
"Kefmania\Kefmania.Slave";"NoError, EmulTrap, ClearMem";"Kefmania ? 1992 Cult.";"Kefmania";"1992 Cult";"524288";"K\Kefmania_v1.0_Cult.lha";"Kefmania";"Kefmania";"0";"whdload";"524288";"1819301";"Kefmania";"OCS/ECS";"";"";"";"";""
"Kerygma\Kerygma.Slave";"NoError, EmulTrap, ClearMem";"Kerygma ? 1993 Wizzcat.";"Kerygma";"1993 Wizzcat";"0";"K\Kerygma_v1.0_Wizzcat.lha";"Kerygma";"Kerygma";"0";"whdload";"524288";"241909";"Kerygma";"OCS/ECS";"";"";"";"";""
"KiwiCrap\KiwiCrap.Slave";"NoError, EmulTrap";"Kiwi Crap (c) 1991 Reality - 1 disk. Download it at";"Kiwi Crap";"1991 Reality";"4096";"K\KiwiCrap_v1.0_Reality.lha";"KiwiCrap";"KiwiCrap";"0";"whdload";"524288";"130303";"KiwiCrap";"OCS/ECS";"";"";"";"";""
"KrestMassLeftovers\KrestMassLeftovers.slave";"NoError";"Krest Mass Leftovers ? 1992 Anarchy - 1 disk";"Krest Mass Leftovers";"1992 Anarchy";"0";"K\KrestMassLeftovers_v1.0_Anarchy.lha";"KrestMassLeftovers";"KrestMassLeftovers";"0";"whdload";"524288";"693655";"KrestMassLeftovers";"OCS/ECS";"";"";"";"";""
"Kuglepoelen\Kuglepoelen.Slave";"NoError, EmulTrap, ClearMem";"Kuglepolen ? 1992 Static Bytes.";"Kuglepolen";"1992 Static Bytes";"524288";"K\Kuglepoelen_v1.0_StaticBytes.lha";"Kuglepoelen";"Kuglepoelen";"0";"whdload";"524288";"920840";"Kuglepoelen";"OCS/ECS";"";"";"";"";""
"LastSun\LastSun.Slave";"NoError, ClearMem";"The Last Sun Demo ? 1989 Ackerlight";"The Last Sun Demo";"1989 Ackerlight";"4294926336";"L\LastSun_v1.0_Ackerlight.lha";"LastSun";"LastSun";"0";"whdload";"458752";"434455";"LastSun";"OCS/ECS";"";"";"";"";""
"LaternaMagica\LaternaMagica.Slave";"NoError, EmulTrap, ClearMem";"Laterna Magica ? 1991 Surprise! Productions.";"Laterna Magica";"1991 Surprise! Productions";"262144";"L\LaternaMagica_v1.0_SurpriseProductions.lha";"LaternaMagica";"LaternaMagica";"0";"whdload";"524288";"920891";"LaternaMagica";"OCS/ECS";"";"";"";"";""
"LegaliseIt\LegaliseIt.Slave";"NoError, EmulTrap, ClearMem";"Legalise It 1992 Anarchy.";"Legalise It";"1992 Anarchy";"0";"L\LegaliseIt_v1.1_Anarchy.lha";"LegaliseIt";"LegaliseIt";"0";"whdload";"524288";"1003784";"Legalise";"OCS/ECS";"It";"";"";"";""
"LegalizeIt2\LegalizeIt2.slave";"NoError, EmulTrap, ClearMem";"Legalise It 2 ? 1992 Anarchy.";"Legalise It 2";"1992 Anarchy";"524288";"L\LegalizeIt2_v1.2_Anarchy.lha";"LegalizeIt2";"LegalizeIt2";"0";"whdload";"524288";"1753468";"LegalizeIt2";"OCS/ECS";"";"";"";"";""
"Legoland\Legoland.Slave";"NoError, EmulTrap, ClearMem";"Legoland ? 1991 Desire.";"Legoland";"1991 Desire";"0";"L\Legoland_v1.0_Desire.lha";"Legoland";"Legoland";"0";"whdload";"524288";"919996";"Legoland";"OCS/ECS";"";"";"";"";""
"LethalExit\LethalExit.Slave";"NoError";"Lethal Exit ? 1992 Digital - 1 disk";"Lethal Exit";"1992 Digital";"0";"L\LethalExit_v1.1_Digital.lha";"LethalExit";"LethalExit";"0";"whdload";"524288";"919933";"LethalExit";"OCS/ECS";"";"";"";"";""
"LethalFrequency\LethalFrequency.Slave";"NoError, EmulTrap, ClearMem";"Lethal Frequency ? 1991 Aspect.";"Lethal Frequency";"1991 Aspect";"0";"L\LethalFrequency_v1.0_Aspect.lha";"LethalFrequency";"LethalFrequency";"0";"whdload";"524288";"472910";"LethalFrequency";"OCS/ECS";"";"";"";"";""
"Linus\Linus.Slave";"NoError, ClearMem";"Linus (c) 1992 Palace - 1 disk.";"Linus";"1992 Palace";"0";"L\Linus_v1.0_Palace.lha";"Linus";"Linus";"0";"whdload";"524288";"920945";"Linus";"OCS/ECS";"";"";"";"";""
"Lithium\Lithium.Slave";"NoError, EmulTrap, ClearMem";"Lithium ? 1992 Awesome.";"Lithium";"1992 Awesome";"0";"L\Lithium_v1.0_Awesome.lha";"Lithium";"Lithium";"0";"whdload";"524288";"537907";"Lithium";"OCS/ECS";"";"";"";"";""
"Teatime\TeaTime.slave";"NoError, EmulTrap, ClearMem";"The Long Dark Teatime Of The Soul ? 1992 LSD.";"The Long Dark Teatime Of The Soul";"1992 LSD";"524288";"L\LongDarkTeatimeOfTheSoul_v1.01_LSD.lha";"Teatime";"Teatime";"0";"whdload";"524288";"3629243";"Teatime";"OCS/ECS";"";"";"";"";""
"LoonyTunes\LoonyTunes.Slave";"NoError, EmulTrap, ClearMem";"Loony Tunes ? 1991 Relay.";"Loony Tunes";"1991 Relay";"0";"L\LoonyTunes_v1.0_Relay.lha";"LoonyTunes";"LoonyTunes";"0";"whdload";"524288";"901443";"LoonyTunes";"OCS/ECS";"";"";"";"";""
"LostWorld\LostWorld.Slave";"NoError, EmulTrap, ClearMem";"Lost World ? 1992 Balance.";"Lost World";"1992 Balance";"262144";"L\LostWorld_v1.1_Balance.lha";"LostWorld";"LostWorld";"0";"whdload";"524288";"376876";"LostWorld";"OCS/ECS";"";"";"";"";""
"Love&Anarchy\Love&Anarchy.slave";"NoError, EmulTrap";"Love and Anarchy by Carrilon (c) 1992 - 1 disk.";"";"";"";"L\Love&Anarchy_v1.0_Carrilon.lha";"Love&Anarchy";"Love&Anarchy";"0";"whdload";"1048576";"575722";"Love&Anarchy";"OCS/ECS";"";"";"";"";""
"Lovesongs\Lovesongs.Slave";"NoError, EmulTrap, ClearMem";"Lovesongs ? 1992 Crime Devils.";"Lovesongs";"1992 Crime Devils";"0";"L\Lovesongs_v1.0_CrimeDevils.lha";"Lovesongs";"Lovesongs";"0";"whdload";"524288";"596244";"Lovesongs";"OCS/ECS";"";"";"";"";""
"LoveAGA\LoveAGA.Slave";"NoError, EmulTrap, ReqAGA";"Love ? 1995 Virtual Dreams/Fairlight.";"Love";"1995 Virtual Dreams/Fairlight";"1617920";"L\Love_v1.0_Fairlight&VirtualDreams_AGA.lha";"LoveAGA";"LoveAGA";"0";"whdload";"782336";"2455952";"Love";"AGA";"";"";"";"";""
"Madness2\Madness2.Slave";"NoError";"Madness II: The Search for Sanity ? 1991 Anarchy";"Madness II: The Search for Sanity";"1991 Anarchy";"4096";"M\Madness2_v1.0_Anarchy.lha";"Madness2";"Madness2";"0";"whdload";"524288";"164902";"Madness2";"OCS/ECS";"";"";"";"";""
"Madness\Madness.Slave";"Disk, NoError, EmulTrap";"Madness ? 1990 Anarchy";"-< M A D N E S S >-";"1990 Anarchy";"0";"M\Madness_v1.0_Anarchy.lha";"Madness";"Madness";"0";"whdload";"524288";"354217";"Madness";"OCS/ECS";"";"";"";"";""
"MaestroJamsVol1\MaestroJamsVol1.Slave";"NoError, EmulTrap, ClearMem";"Maestro Jams Vol.1 ? 1990 Kefrens.";"Maestro Jams Vol.1";"1990 Kefrens";"0";"M\MaestroJamsVol1_v1.0_Kefrens.lha";"MaestroJamsVol1";"MaestroJamsVol1";"0";"whdload";"524288";"918857";"MaestroJamsVol1";"OCS/ECS";"";"";"";"";""
"MagneticDreams\MagneticDreams.Slave";"NoError, EmulTrap, ClearMem";"Magnetic Dreams ? 1992 Digital";"Magnetic Dreams";"1992 Digital";"4096";"M\MagneticDreams_v1.0_Digital.lha";"MagneticDreams";"MagneticDreams";"0";"whdload";"524288";"791916";"MagneticDreams";"OCS/ECS";"";"";"";"";""
"MagnumIcetro\MagnumIcetro.Slave";"NoError, EmulTrap, ClearMem";"Magnum Icetro ? 1994 Depth.";"Magnum Icetro";"1994 Depth";"0";"M\MagnumIcetro_v1.0_Depth.lha";"MagnumIcetro";"MagnumIcetro";"0";"whdload";"524288";"365920";"MagnumIcetro";"OCS/ECS";"";"";"";"";""
"MakaveliAGA\MakaveliAGA.Slave";"NoError, NoDivZero, Req68020, ReqAGA, ClearMem";"Makaveli ? 1996 Essence";"Makaveli";"1996 Essence";"1716224";"M\Makaveli_v1.1_Essence_AGA.lha";"MakaveliAGA";"MakaveliAGA";"0";"whdload";"839680";"1624032";"Makaveli";"AGA";"";"";"";"";""
"ManicRaves2\ManicRaves2.slave";"NoError, EmulTrap, ClearMem";"Manic Raves 2 ? 1992 Logic System.";"Manic Raves 2";"1992 Logic System";"524288";"M\ManicRaves2_v1.01_LogicSystems.lha";"ManicRaves2";"ManicRaves2";"0";"whdload";"524288";"3242885";"ManicRaves2";"OCS/ECS";"";"";"";"";""
"Marchewki\Marchewki.Slave";"Disk, NoError, EmulTrap, ClearMem";"Marchewki ? 1992 Alchemy.";"Marchewki";"1992 Alchemy";"0";"M\Marchewki_v1.0_Alchemy.lha";"Marchewki";"Marchewki";"0";"whdload";"524288";"909513";"Marchewki";"OCS/ECS";"";"";"";"";""
"Masterpieces\Masterpieces.Slave";"Disk, NoError, EmulTrap";"Masterpieces ? 1992 Kefrens - 1 disk";"Masterpieces";"1992 Kefrens";"0";"M\Masterpieces_v1.2_Kefrens.lha";"Masterpieces";"Masterpieces";"0";"whdload";"524288";"920159";"Masterpieces";"OCS/ECS";"";"";"";"";""
"Materialized\Materialized.Slave";"NoError, EmulTrap";"Materialized (c) 1990 Crytoburners.";"Materialized";"1990 Cryptoburners";"4096";"M\Materialized_v1.0_Cryptoburners.lha";"Materialized";"Materialized";"0";"whdload";"524288";"575227";"Materialized";"OCS/ECS";"";"";"";"";""
"MaximumOverdrive2\MaximumOverdrive2.Slave";"NoError, ReqAGA";"Maximum Overdrive 2 ? 1993 Rage - 3 disks";"Maximum Overdrive 2";"1994 Rage";"0";"M\MaximumOverdrive2_v1.2_Rage.lha";"MaximumOverdrive2";"MaximumOverdrive2";"0";"whdload";"2064384";"2729501";"MaximumOverdrive2";"AGA";"";"";"";"";""
"MaximumVelocity\MaximumVelocity.Slave";"NoError";"Maximum Velocity ? 1992 Silents Finland - 1 disk";"Maximum Velocity";"1992 The Silents";"0";"M\MaximumVelocity_v1.0_Silents.lha";"MaximumVelocity";"MaximumVelocity";"0";"whdload";"1048576";"917069";"MaximumVelocity";"OCS/ECS";"";"";"";"";""
"MeanBreakMachine2\MeanBreakMachine2.Slave";"NoError, EmulTrap, ClearMem";"Mean Break Machine 2 ? 1990 Tetragon.";"Mean Break Machine 2";"1990 Tetragon";"0";"M\MeanBreakMachine2_v1.0_Tetragon.lha";"MeanBreakMachine2";"MeanBreakMachine2";"0";"whdload";"524288";"480264";"MeanBreakMachine2";"OCS/ECS";"";"";"";"";""
"Megablast\Megablast.Slave";"NoError, EmulTrap, ClearMem";"Megablast ? 1990 Rebels.";"Megablast";"1990 Rebels";"0";"M\Megablast_v1.0_Rebels.lha";"Megablast";"Megablast";"0";"whdload";"524288";"920065";"Megablast";"OCS/ECS";"";"";"";"";""
"Megademo2Alcatraz\Megademo2Alcatraz.slave";"NoError, ClearMem";"Megademo 2 ? 1988 Alcatraz.";"Megademo 2";"1988 Alcatraz";"0";"M\Megademo2_v1.01_Alcatraz.lha";"Megademo2Alcatraz";"Megademo2Alcatraz";"0";"whdload";"524288";"532164";"Megademo2Alcatraz";"OCS/ECS";"";"";"";"";""
"Megademo2Bass\Megademo2Bass.slave";"NoError, EmulTrap, ClearMem";"Megademo 2 ? 1991 Bass.";"Megademo 2";"1991 Bass";"0";"M\Megademo2_v1.01_Bass.lha";"Megademo2Bass";"Megademo2Bass";"0";"whdload";"524288";"872264";"Megademo2Bass";"OCS/ECS";"";"";"";"";""
"Megademo2Darkness\Megademo2Darkness.slave";"NoError, EmulTrap, ClearMem";"Megademo 2 ? 1990 Darkness.";"Megademo 2";"1990 Darkness";"0";"M\Megademo2_v1.01_Darkness.lha";"Megademo2Darkness";"Megademo2Darkness";"0";"whdload";"524288";"921174";"Megademo2Darkness";"OCS/ECS";"";"";"";"";""
"Megademo2Bronx\Megademo2Bronx.Slave";"NoError, EmulTrap, ClearMem";"Megademo 2 ? 1992 Bronx.";"Megademo 2 - Illemmings";"1992 Bronx";"524288";"M\Megademo2_v1.0_Bronx.lha";"Megademo2Bronx";"Megademo2Bronx";"0";"whdload";"524288";"923675";"Megademo2Bronx";"OCS/ECS";"";"";"";"";""
"Megademo2Dexion\Megademo2Dexion.Slave";"NoError";"Megademo 2 ? 1989 Dexion.";"Megademo 2";"1989 Dexion";"0";"M\Megademo2_v1.0_Dexion.lha";"Megademo2Dexion";"Megademo2Dexion";"0";"whdload";"524288";"917648";"Megademo2Dexion";"OCS/ECS";"";"";"";"";""
"Megademo2Disorder\Megademo2Disorder.Slave";"NoError";"Megademo II ? 1990 Disorder.";"Megademo II";"Disorder 1990";"0";"M\Megademo2_v1.0_Disorder.lha";"Megademo2Disorder";"Megademo2Disorder";"0";"whdload";"524288";"913767";"Megademo2Disorder";"OCS/ECS";"";"";"";"";""
"Megademo2Megaforce\Megademo2Megaforce.Slave";"NoError, EmulTrap, ClearMem";"Megademo 2 ? 1988 Megaforce.";"Megademo 2";"1988 Megaforce";"0";"M\Megademo2_v1.0_Megaforce.lha";"Megademo2Megaforce";"Megademo2Megaforce";"0";"whdload";"524288";"463918";"Megademo2Megaforce";"OCS/ECS";"";"";"";"";""
"Megademo2NorthStar\Megademo2NorthStar.Slave";"NoError, EmulTrap";"Mega Demo 2 1988 North Star & Fairlight.";"Mega Demo 2";"1988 North Star&Fairlight";"0";"M\Megademo2_v1.0_NorthStar.lha";"Megademo2NorthStar";"Megademo2NorthStar";"0";"whdload";"524288";"925702";"Megademo2NorthStar";"OCS/ECS";"";"";"";"";""
"Megademo2Scoopex\Megademo2Scoopex.Slave";"NoError, EmulTrap, EmulPriv, ClearMem";"Megademo 2 ? 1990 Scoopex";"Megademo 2";"1990 Scoopex";"524288";"M\Megademo2_v1.0_Scoopex.lha";"Megademo2Scoopex";"Megademo2Scoopex";"0";"whdload";"524288";"2728047";"Megademo2Scoopex";"OCS/ECS";"";"";"";"";""
"Megademo2Vision\Megademo2Vision.Slave";"NoError, EmulTrap";"Megademo 2 ? 1990 Vision.";"Megademo 2";"1990 Vision";"0";"M\Megademo2_v1.0_Vision.lha";"Megademo2Vision";"Megademo2Vision";"0";"whdload";"524288";"923898";"Megademo2Vision";"OCS/ECS";"";"";"";"";""
"Megademo2Vortex42\Megademo2Vortex42.Slave";"NoError, ClearMem";"Megademo 2 ? 1988 Vortex 42.";"Megademo";"1988 Vortex 42";"0";"M\Megademo2_v1.0_Vortex42.lha";"Megademo2Vortex42";"Megademo2Vortex42";"0";"whdload";"524288";"676769";"Megademo2Vortex42";"OCS/ECS";"";"";"";"";""
"Megademo2Budbrain\Megademo2Budbrain.slave";"NoError, NoDivZero";"Budbrain Megademo 2 music disk by Budbrain(c) 1990 - 1 disk.";"Budbrain Megademo 2";"199x Budbrain";"0";"M\Megademo2_v1.1_Budbrain.lha";"Megademo2Budbrain";"Megademo2Budbrain";"0";"whdload";"524288";"733992";"Megademo2Budbrain";"OCS/ECS";"";"";"";"";""
"Megademo2Rebels\Megademo2Rebels.Slave";"NoError";"Megademo II ? 1990 Rebels - 1 disk";"Megademo II";"1990 Rebels";"0";"M\Megademo2_v1.1_Rebels.lha";"Megademo2Rebels";"Megademo2Rebels";"0";"whdload";"524288";"921791";"Megademo2Rebels";"OCS/ECS";"";"";"";"";""
"Megademo3Alcatraz\Megademo3Alcatraz.Slave";"NoError, ClearMem";"Megademo 3 ? 1989 Alcatraz.";"Megademo 3";"1989 Alcatraz";"0";"M\Megademo3_v1.01_Alcatraz.lha";"Megademo3Alcatraz";"Megademo3Alcatraz";"0";"whdload";"524288";"665673";"Megademo3Alcatraz";"OCS/ECS";"";"";"";"";""
"Megademo4Kefrens&7UpCrew\Megademo4Kefrens&7UpCrew.Slave";"NoError, EmulTrap, ClearMem";"Megademo 4 a.k.a. Demo Disk 4 ? 1988 Kefrens & 7up Crew.";"Megademo 4 (Demo Disk 4)";"1988 Kefrens & 7up Crew";"0";"M\Megademo4_v1.0_Kefrens&7UpCrew.lha";"Megademo4Kefrens&7UpCrew";"Megademo4Kefrens&7UpCrew";"0";"whdload";"524288";"323631";"Megademo4Kefrens&7UpCrew";"OCS/ECS";"";"";"";"";""
"Megademo4Vision\Megademo4Vision.slave";"Disk, NoError";"Megademo IV ? 1990 Vision.";"";"";"";"M\Megademo4_v1.2_Vision.lha";"Megademo4Vision";"Megademo4Vision";"0";"whdload";"524288";"911715";"Megademo4Vision";"OCS/ECS";"";"";"";"";""
